stem,split_old,split_new,prefix,number,source,roya,coco,minador,group_root
COCO_RECORTE_131,test,train,COCO_RECORTE,131,own_field,0,7,0,COCO_RECORTE_131
COCO_RECORTE_132,train,val,COCO_RECORTE,132,own_field,0,7,0,MINADO_RECORTES_48
COCO_RECORTE_133,val,train,COCO_RECORTE,133,own_field,0,9,0,COCO_RECORTE_133
COCO_RECORTE_134,val,test,COCO_RECORTE,134,own_field,0,5,0,MINADO_RECORTES_96
COCO_RECORTE_135,train,train,COCO_RECORTE,135,own_field,0,7,0,COCO_RECORTE_135
COCO_RECORTE_136,train,train,COCO_RECORTE,136,own_field,0,7,0,COCO_RECORTE_136
COCO_RECORTE_137,test,train,COCO_RECORTE,137,own_field,0,6,0,COCO_RECORTE_137
COCO_RECORTE_138,val,train,COCO_RECORTE,138,own_field,0,3,0,COCO_RECORTE_138
COCO_RECORTE_139,train,train,COCO_RECORTE,139,own_field,0,4,0,COCO_RECORTE_139
COCO_RECORTE_14,train,val,COCO_RECORTE,14,own_field,0,5,0,COCO_RECORTE_58
COCO_RECORTE_140,test,train,COCO_RECORTE,140,own_field,0,8,0,COCO_RECORTE_140
COCO_RECORTE_141,train,train,COCO_RECORTE,141,own_field,0,37,0,COCO_RECORTE_141
COCO_RECORTE_142,train,train,COCO_RECORTE,142,own_field,0,16,0,COCO_RECORTE_142
COCO_RECORTE_143,train,train,COCO_RECORTE,143,own_field,0,7,0,COCO_RECORTE_155
COCO_RECORTE_144,test,train,COCO_RECORTE,144,own_field,0,5,0,COCO_RECORTE_144
COCO_RECORTE_145,test,train,COCO_RECORTE,145,own_field,0,5,0,COCO_RECORTE_145
COCO_RECORTE_146,train,train,COCO_RECORTE,146,own_field,0,6,0,COCO_RECORTE_146
COCO_RECORTE_147,train,test,COCO_RECORTE,147,own_field,0,8,0,COCO_RECORTE_21
COCO_RECORTE_148,train,test,COCO_RECORTE,148,own_field,0,5,0,COCO_RECORTE_21
COCO_RECORTE_149,val,test,COCO_RECORTE,149,own_field,0,11,0,COCO_RECORTE_21
COCO_RECORTE_15,train,val,COCO_RECORTE,15,own_field,0,2,0,COCO_RECORTE_58
COCO_RECORTE_150,train,train,COCO_RECORTE,150,own_field,0,4,0,COCO_RECORTE_155
COCO_RECORTE_151,train,train,COCO_RECORTE,151,own_field,0,6,0,MINADO_RECORTES_63
COCO_RECORTE_152,train,train,COCO_RECORTE,152,own_field,0,4,0,COCO_RECORTE_152
COCO_RECORTE_153,val,train,COCO_RECORTE,153,own_field,0,22,0,COCO_RECORTE_153
COCO_RECORTE_154,test,train,COCO_RECORTE,154,own_field,0,22,0,COCO_RECORTE_154
COCO_RECORTE_155,val,train,COCO_RECORTE,155,own_field,0,12,0,COCO_RECORTE_155
COCO_RECORTE_156,train,train,COCO_RECORTE,156,own_field,0,7,0,COCO_RECORTE_155
COCO_RECORTE_16,train,val,COCO_RECORTE,16,own_field,0,4,0,COCO_RECORTE_58
COCO_RECORTE_17,train,train,COCO_RECORTE,17,own_field,0,4,0,COCO_RECORTE_17
COCO_RECORTE_18,train,train,COCO_RECORTE,18,own_field,0,10,0,COCO_RECORTE_18
COCO_RECORTE_19,test,test,COCO_RECORTE,19,own_field,0,7,0,COCO_RECORTE_21
COCO_RECORTE_2,train,train,COCO_RECORTE,2,own_field,0,1,0,COCO_RECORTE_2
COCO_RECORTE_20,val,test,COCO_RECORTE,20,own_field,0,4,0,COCO_RECORTE_21
COCO_RECORTE_21,test,test,COCO_RECORTE,21,own_field,0,5,0,COCO_RECORTE_21
COCO_RECORTE_22,train,train,COCO_RECORTE,22,own_field,0,6,0,COCO_RECORTE_22
COCO_RECORTE_23,train,train,COCO_RECORTE,23,own_field,0,4,0,COCO_RECORTE_23
COCO_RECORTE_24,train,train,COCO_RECORTE,24,own_field,0,5,0,COCO_RECORTE_39
COCO_RECORTE_25,train,train,COCO_RECORTE,25,own_field,0,5,0,COCO_RECORTE_39
COCO_RECORTE_26,train,train,COCO_RECORTE,26,own_field,0,4,0,COCO_RECORTE_39
COCO_RECORTE_27,test,train,COCO_RECORTE,27,own_field,0,6,0,COCO_RECORTE_27
COCO_RECORTE_28,train,train,COCO_RECORTE,28,own_field,0,5,0,COCO_RECORTE_28
COCO_RECORTE_29,train,train,COCO_RECORTE,29,own_field,0,4,0,COCO_RECORTE_29
COCO_RECORTE_3,train,train,COCO_RECORTE,3,own_field,0,3,0,COCO_RECORTE_3
COCO_RECORTE_30,train,train,COCO_RECORTE,30,own_field,0,6,0,COCO_RECORTE_30
COCO_RECORTE_31,train,train,COCO_RECORTE,31,own_field,0,5,0,COCO_RECORTE_31
COCO_RECORTE_32,val,train,COCO_RECORTE,32,own_field,0,4,0,COCO_RECORTE_32
COCO_RECORTE_33,train,train,COCO_RECORTE,33,own_field,0,5,0,COCO_RECORTE_39
COCO_RECORTE_34,train,train,COCO_RECORTE,34,own_field,0,3,0,COCO_RECORTE_39
COCO_RECORTE_35,train,train,COCO_RECORTE,35,own_field,0,2,0,COCO_RECORTE_35
COCO_RECORTE_36,train,train,COCO_RECORTE,36,own_field,0,5,0,COCO_RECORTE_39
COCO_RECORTE_37,test,train,COCO_RECORTE,37,own_field,0,3,0,COCO_RECORTE_37
COCO_RECORTE_38,val,train,COCO_RECORTE,38,own_field,0,4,0,COCO_RECORTE_39
COCO_RECORTE_39,val,train,COCO_RECORTE,39,own_field,0,5,0,COCO_RECORTE_39
COCO_RECORTE_4,train,train,COCO_RECORTE,4,own_field,0,5,0,COCO_RECORTE_4
COCO_RECORTE_40,train,train,COCO_RECORTE,40,own_field,0,5,0,COCO_RECORTE_40
COCO_RECORTE_41,train,train,COCO_RECORTE,41,own_field,0,3,0,COCO_RECORTE_41
COCO_RECORTE_42,val,train,COCO_RECORTE,42,own_field,0,2,0,COCO_RECORTE_42
COCO_RECORTE_43,train,train,COCO_RECORTE,43,own_field,0,3,0,COCO_RECORTE_43
COCO_RECORTE_44,train,train,COCO_RECORTE,44,own_field,0,4,0,COCO_RECORTE_44
COCO_RECORTE_45,test,train,COCO_RECORTE,45,own_field,0,3,0,COCO_RECORTE_45
COCO_RECORTE_46,train,train,COCO_RECORTE,46,own_field,0,7,0,COCO_RECORTE_46
COCO_RECORTE_47,train,val,COCO_RECORTE,47,own_field,0,2,0,COCO_RECORTE_47
COCO_RECORTE_48,train,test,COCO_RECORTE,48,own_field,0,3,0,COCO_RECORTE_53
COCO_RECORTE_49,train,test,COCO_RECORTE,49,own_field,0,5,0,COCO_RECORTE_53
COCO_RECORTE_5,train,train,COCO_RECORTE,5,own_field,0,3,0,COCO_RECORTE_5
COCO_RECORTE_50,train,test,COCO_RECORTE,50,own_field,0,4,0,COCO_RECORTE_53
COCO_RECORTE_51,train,test,COCO_RECORTE,51,own_field,0,3,0,COCO_RECORTE_53
COCO_RECORTE_52,train,test,COCO_RECORTE,52,own_field,0,5,0,COCO_RECORTE_53
COCO_RECORTE_53,train,test,COCO_RECORTE,53,own_field,0,4,0,COCO_RECORTE_53
COCO_RECORTE_54,train,train,COCO_RECORTE,54,own_field,0,2,0,MINADO_RECORTES_61
COCO_RECORTE_55,train,train,COCO_RECORTE,55,own_field,0,2,0,MINADO_RECORTES_61
COCO_RECORTE_56,test,train,COCO_RECORTE,56,own_field,0,2,0,COCO_RECORTE_56
COCO_RECORTE_57,train,train,COCO_RECORTE,57,own_field,0,4,0,COCO_RECORTE_57
COCO_RECORTE_58,test,val,COCO_RECORTE,58,own_field,0,4,0,COCO_RECORTE_58
COCO_RECORTE_59,train,val,COCO_RECORTE,59,own_field,0,5,0,COCO_RECORTE_58
COCO_RECORTE_6,train,train,COCO_RECORTE,6,own_field,0,2,0,COCO_RECORTE_6
COCO_RECORTE_60,train,val,COCO_RECORTE,60,own_field,0,6,0,COCO_RECORTE_58
COCO_RECORTE_61,train,train,COCO_RECORTE,61,own_field,0,4,0,COCO_RECORTE_61
COCO_RECORTE_62,train,val,COCO_RECORTE,62,own_field,0,4,0,COCO_RECORTE_58
COCO_RECORTE_63,val,val,COCO_RECORTE,63,own_field,0,2,0,COCO_RECORTE_58
COCO_RECORTE_64,train,val,COCO_RECORTE,64,own_field,0,2,0,COCO_RECORTE_58
COCO_RECORTE_65,train,val,COCO_RECORTE,65,own_field,0,2,0,COCO_RECORTE_58
COCO_RECORTE_66,val,val,COCO_RECORTE,66,own_field,0,2,0,COCO_RECORTE_58
COCO_RECORTE_67,train,val,COCO_RECORTE,67,own_field,0,3,0,COCO_RECORTE_58
COCO_RECORTE_68,train,val,COCO_RECORTE,68,own_field,0,3,0,COCO_RECORTE_58
COCO_RECORTE_69,train,val,COCO_RECORTE,69,own_field,0,5,0,COCO_RECORTE_58
COCO_RECORTE_7,train,train,COCO_RECORTE,7,own_field,0,7,0,COCO_RECORTE_7
COCO_RECORTE_70,train,val,COCO_RECORTE,70,own_field,0,2,0,COCO_RECORTE_58
COCO_RECORTE_71,train,val,COCO_RECORTE,71,own_field,0,2,0,COCO_RECORTE_58
COCO_RECORTE_72,train,train,COCO_RECORTE,72,own_field,0,3,0,COCO_RECORTE_72
COCO_RECORTE_73,train,train,COCO_RECORTE,73,own_field,0,5,0,COCO_RECORTE_73
COCO_RECORTE_74,train,val,COCO_RECORTE,74,own_field,0,5,0,COCO_RECORTE_58
COCO_RECORTE_75,train,val,COCO_RECORTE,75,own_field,0,8,0,COCO_RECORTE_58
COCO_RECORTE_76,train,train,COCO_RECORTE,76,own_field,0,2,0,COCO_RECORTE_76
COCO_RECORTE_77,train,val,COCO_RECORTE,77,own_field,0,4,0,COCO_RECORTE_58
COCO_RECORTE_78,train,val,COCO_RECORTE,78,own_field,0,3,0,COCO_RECORTE_58
COCO_RECORTE_79,val,train,COCO_RECORTE,79,own_field,0,6,0,COCO_RECORTE_86
COCO_RECORTE_8,test,train,COCO_RECORTE,8,own_field,0,6,0,COCO_RECORTE_8
COCO_RECORTE_80,train,train,COCO_RECORTE,80,own_field,0,4,0,COCO_RECORTE_80
COCO_RECORTE_81,train,train,COCO_RECORTE,81,own_field,0,5,0,COCO_RECORTE_81
COCO_RECORTE_82,val,train,COCO_RECORTE,82,own_field,0,4,0,COCO_RECORTE_86
COCO_RECORTE_83,train,train,COCO_RECORTE,83,own_field,0,3,0,COCO_RECORTE_86
COCO_RECORTE_84,val,train,COCO_RECORTE,84,own_field,0,2,0,COCO_RECORTE_84
COCO_RECORTE_85,train,train,COCO_RECORTE,85,own_field,1,4,0,COCO_RECORTE_86
COCO_RECORTE_86,test,train,COCO_RECORTE,86,own_field,0,5,0,COCO_RECORTE_86
COCO_RECORTE_87,val,train,COCO_RECORTE,87,own_field,0,6,0,COCO_RECORTE_86
COCO_RECORTE_88,val,train,COCO_RECORTE,88,own_field,0,10,0,COCO_RECORTE_86
COCO_RECORTE_89,train,train,COCO_RECORTE,89,own_field,0,8,0,COCO_RECORTE_86
COCO_RECORTE_9,test,train,COCO_RECORTE,9,own_field,0,4,0,COCO_RECORTE_9
COCO_RECORTE_90,train,train,COCO_RECORTE,90,own_field,0,2,0,COCO_RECORTE_86
COCO_RECORTE_91,val,train,COCO_RECORTE,91,own_field,0,3,0,COCO_RECORTE_86
COCO_RECORTE_92,train,train,COCO_RECORTE,92,own_field,0,7,0,COCO_RECORTE_86
COCO_RECORTE_93,train,train,COCO_RECORTE,93,own_field,0,4,0,COCO_RECORTE_86
COCO_RECORTE_94,train,train,COCO_RECORTE,94,own_field,0,4,0,COCO_RECORTE_86
COCO_RECORTE_95,train,train,COCO_RECORTE,95,own_field,0,8,0,COCO_RECORTE_95
COCO_RECORTE_96,train,train,COCO_RECORTE,96,own_field,0,11,0,COCO_RECORTE_96
COCO_RECORTE_97,val,train,COCO_RECORTE,97,own_field,0,5,0,COCO_RECORTE_97
COCO_RECORTE_98,train,train,COCO_RECORTE,98,own_field,0,3,0,COCO_RECORTE_98
COCO_RECORTE_99,val,train,COCO_RECORTE,99,own_field,0,6,0,COCO_RECORTE_86
MINADOR_1,train,test,MINADOR,1,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_38
MINADOR_10,train,test,MINADOR,10,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_38
MINADOR_11,test,test,MINADOR,11,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_38
MINADOR_12,val,test,MINADOR,12,rust_and_leaf_miner,3,0,2,MINADO_RECORTES_38
MINADOR_13,val,test,MINADOR,13,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_38
MINADOR_14,train,test,MINADOR,14,rust_and_leaf_miner,0,0,2,MINADO_RECORTES_38
MINADOR_15,test,test,MINADOR,15,rust_and_leaf_miner,0,0,11,MINADO_RECORTES_38
MINADOR_16,test,test,MINADOR,16,rust_and_leaf_miner,0,0,13,MINADO_RECORTES_38
MINADOR_17,test,test,MINADOR,17,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_38
MINADOR_18,val,test,MINADOR,18,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_38
MINADOR_19,test,test,MINADOR,19,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_38
MINADOR_2,train,test,MINADOR,2,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_38
MINADOR_20,train,train,MINADOR,20,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_63
MINADOR_21,test,train,MINADOR,21,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_63
MINADOR_22,train,train,MINADOR,22,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_63
MINADOR_23,train,train,MINADOR,23,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_63
MINADOR_24,train,train,MINADOR,24,rust_and_leaf_miner,0,0,2,MINADO_RECORTES_63
MINADOR_25,train,train,MINADOR,25,rust_and_leaf_miner,1,0,6,MINADO_RECORTES_63
MINADOR_26,train,train,MINADOR,26,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_63
MINADOR_27,train,train,MINADOR,27,rust_and_leaf_miner,0,0,10,MINADO_RECORTES_63
MINADOR_28,train,train,MINADOR,28,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_63
MINADOR_29,test,train,MINADOR,29,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_63
MINADOR_3,train,test,MINADOR,3,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_38
MINADOR_30,train,train,MINADOR,30,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_63
MINADOR_31,train,train,MINADOR,31,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_63
MINADOR_32,val,train,MINADOR,32,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_63
MINADOR_33,train,train,MINADOR,33,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_63
MINADOR_34,test,train,MINADOR,34,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_63
MINADOR_35,train,train,MINADOR,35,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_63
MINADOR_36,train,train,MINADOR,36,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_63
MINADOR_37,train,train,MINADOR,37,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_63
MINADOR_38,train,train,MINADOR,38,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_63
MINADOR_39,train,train,MINADOR,39,rust_and_leaf_miner,1,0,11,MINADO_RECORTES_63
MINADOR_4,train,test,MINADOR,4,rust_and_leaf_miner,0,0,2,MINADO_RECORTES_38
MINADOR_40,train,test,MINADOR,40,rust_and_leaf_miner,0,0,10,MINADO_RECORTES_96
MINADOR_41,train,test,MINADOR,41,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_96
MINADOR_42,test,test,MINADOR,42,rust_and_leaf_miner,0,0,11,MINADO_RECORTES_96
MINADOR_43,train,test,MINADOR,43,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADOR_44,train,test,MINADOR,44,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_96
MINADOR_45,train,test,MINADOR,45,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_96
MINADOR_46,train,test,MINADOR,46,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_96
MINADOR_47,train,test,MINADOR,47,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_96
MINADOR_48,train,test,MINADOR,48,rust_and_leaf_miner,0,0,14,MINADO_RECORTES_96
MINADOR_49,train,test,MINADOR,49,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADOR_5,test,test,MINADOR,5,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_38
MINADOR_50,train,test,MINADOR,50,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADOR_51,train,test,MINADOR,51,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADOR_52,test,test,MINADOR,52,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_96
MINADOR_53,train,test,MINADOR,53,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADOR_54,test,test,MINADOR,54,rust_and_leaf_miner,4,0,5,MINADO_RECORTES_96
MINADOR_55,train,test,MINADOR,55,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_96
MINADOR_56,val,test,MINADOR,56,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADOR_57,test,test,MINADOR,57,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_96
MINADOR_58,train,test,MINADOR,58,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_96
MINADOR_59,train,test,MINADOR,59,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_96
MINADOR_6,test,test,MINADOR,6,rust_and_leaf_miner,1,0,2,MINADO_RECORTES_38
MINADOR_60,train,val,MINADOR,60,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_95
MINADOR_61,val,val,MINADOR,61,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_95
MINADOR_62,test,val,MINADOR,62,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_95
MINADOR_63,train,val,MINADOR,63,rust_and_leaf_miner,0,0,18,MINADO_RECORTES_95
MINADOR_64,val,val,MINADOR,64,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_95
MINADOR_65,train,val,MINADOR,65,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_95
MINADOR_66,val,val,MINADOR,66,rust_and_leaf_miner,0,0,12,MINADO_RECORTES_95
MINADOR_67,train,val,MINADOR,67,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_95
MINADOR_68,train,val,MINADOR,68,rust_and_leaf_miner,2,0,7,MINADO_RECORTES_95
MINADOR_69,train,val,MINADOR,69,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_95
MINADOR_7,train,test,MINADOR,7,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_38
MINADOR_70,train,val,MINADOR,70,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_95
MINADOR_71,test,val,MINADOR,71,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_95
MINADOR_72,val,val,MINADOR,72,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_95
MINADOR_73,train,val,MINADOR,73,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_95
MINADOR_74,train,val,MINADOR,74,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_95
MINADOR_75,train,val,MINADOR,75,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_95
MINADOR_76,train,val,MINADOR,76,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_95
MINADOR_77,test,val,MINADOR,77,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_95
MINADOR_78,train,val,MINADOR,78,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_95
MINADOR_79,train,val,MINADOR,79,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_95
MINADOR_8,train,test,MINADOR,8,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_38
MINADOR_80,train,train,MINADOR,80,rust_and_leaf_miner,0,0,7,ROYA_RECORTES_22
MINADOR_81,train,train,MINADOR,81,rust_and_leaf_miner,0,0,5,ROYA_RECORTES_22
MINADOR_82,train,train,MINADOR,82,rust_and_leaf_miner,0,0,8,ROYA_RECORTES_22
MINADOR_83,train,train,MINADOR,83,rust_and_leaf_miner,0,0,9,ROYA_RECORTES_22
MINADOR_9,val,test,MINADOR,9,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_38
MINADO_RECORTES_1,train,train,MINADO_RECORTES,1,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_81
MINADO_RECORTES_10,val,train,MINADO_RECORTES,10,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_9
MINADO_RECORTES_100,train,train,MINADO_RECORTES,100,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_3
MINADO_RECORTES_101,train,train,MINADO_RECORTES,101,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_98
MINADO_RECORTES_102,train,train,MINADO_RECORTES,102,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_98
MINADO_RECORTES_103,val,train,MINADO_RECORTES,103,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_61
MINADO_RECORTES_104,train,train,MINADO_RECORTES,104,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_104
MINADO_RECORTES_105,train,train,MINADO_RECORTES,105,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_104
MINADO_RECORTES_106,train,train,MINADO_RECORTES,106,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_104
MINADO_RECORTES_107,train,train,MINADO_RECORTES,107,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_104
MINADO_RECORTES_108,train,train,MINADO_RECORTES,108,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_104
MINADO_RECORTES_109,val,train,MINADO_RECORTES,109,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_63
MINADO_RECORTES_11,val,train,MINADO_RECORTES,11,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_9
MINADO_RECORTES_110,train,train,MINADO_RECORTES,110,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_63
MINADO_RECORTES_111,test,test,MINADO_RECORTES,111,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADO_RECORTES_112,train,test,MINADO_RECORTES,112,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_96
MINADO_RECORTES_113,train,train,MINADO_RECORTES,113,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_8
MINADO_RECORTES_114,train,train,MINADO_RECORTES,114,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_8
MINADO_RECORTES_115,train,train,MINADO_RECORTES,115,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_98
MINADO_RECORTES_116,train,train,MINADO_RECORTES,116,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_98
MINADO_RECORTES_117,train,train,MINADO_RECORTES,117,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_98
MINADO_RECORTES_118,train,train,MINADO_RECORTES,118,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_98
MINADO_RECORTES_119,train,train,MINADO_RECORTES,119,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_61
MINADO_RECORTES_12,test,train,MINADO_RECORTES,12,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_9
MINADO_RECORTES_120,train,train,MINADO_RECORTES,120,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_61
MINADO_RECORTES_121,train,train,MINADO_RECORTES,121,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_98
MINADO_RECORTES_122,train,train,MINADO_RECORTES,122,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_98
MINADO_RECORTES_123,train,test,MINADO_RECORTES,123,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_38
MINADO_RECORTES_124,train,test,MINADO_RECORTES,124,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_38
MINADO_RECORTES_125,train,test,MINADO_RECORTES,125,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_125
MINADO_RECORTES_126,test,test,MINADO_RECORTES,126,rust_and_leaf_miner,0,0,9,MINADO_RECORTES_125
MINADO_RECORTES_127,train,test,MINADO_RECORTES,127,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_125
MINADO_RECORTES_128,test,test,MINADO_RECORTES,128,rust_and_leaf_miner,0,0,7,MINADO_RECORTES_125
MINADO_RECORTES_129,val,test,MINADO_RECORTES,129,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_125
MINADO_RECORTES_13,train,train,MINADO_RECORTES,13,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_9
MINADO_RECORTES_130,train,test,MINADO_RECORTES,130,rust_and_leaf_miner,0,0,8,MINADO_RECORTES_125
MINADO_RECORTES_131,test,test,MINADO_RECORTES,131,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_125
MINADO_RECORTES_132,val,test,MINADO_RECORTES,132,rust_and_leaf_miner,0,0,6,MINADO_RECORTES_125
MINADO_RECORTES_14,test,test,MINADO_RECORTES,14,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_96
MINADO_RECORTES_15,train,train,MINADO_RECORTES,15,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_9
MINADO_RECORTES_16,val,train,MINADO_RECORTES,16,rust_and_leaf_miner,1,0,3,MINADO_RECORTES_9
MINADO_RECORTES_17,train,train,MINADO_RECORTES,17,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_9
MINADO_RECORTES_18,train,train,MINADO_RECORTES,18,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_9
MINADO_RECORTES_19,train,train,MINADO_RECORTES,19,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_9
MINADO_RECORTES_2,val,train,MINADO_RECORTES,2,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_81
MINADO_RECORTES_20,train,train,MINADO_RECORTES,20,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_21
MINADO_RECORTES_21,train,train,MINADO_RECORTES,21,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_21
MINADO_RECORTES_22,test,train,MINADO_RECORTES,22,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_21
MINADO_RECORTES_23,train,train,MINADO_RECORTES,23,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_21
MINADO_RECORTES_24,train,train,MINADO_RECORTES,24,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_21
MINADO_RECORTES_25,test,train,MINADO_RECORTES,25,rust_and_leaf_miner,0,0,2,MINADO_RECORTES_21
MINADO_RECORTES_26,train,train,MINADO_RECORTES,26,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_21
MINADO_RECORTES_27,train,train,MINADO_RECORTES,27,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_21
MINADO_RECORTES_28,train,train,MINADO_RECORTES,28,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_21
MINADO_RECORTES_29,val,train,MINADO_RECORTES,29,rust_and_leaf_miner,0,0,2,MINADO_RECORTES_21
MINADO_RECORTES_3,test,train,MINADO_RECORTES,3,rust_and_leaf_miner,0,0,4,MINADO_RECORTES_3
MINADO_RECORTES_30,train,test,MINADO_RECORTES,30,rust_and_leaf_miner,0,0,2,MINADO_RECORTES_38
MINADO_RECORTES_31,train,train,MINADO_RECORTES,31,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_21
MINADO_RECORTES_32,val,train,MINADO_RECORTES,32,rust_and_leaf_miner,0,0,5,MINADO_RECORTES_21
MINADO_RECORTES_33,train,train,MINADO_RECORTES,33,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_21
MINADO_RECORTES_34,train,train,MINADO_RECORTES,34,rust_and_leaf_miner,0,0,3,MINADO_RECORTES_90
