stem,split,prefix,trailing_number,source,roya_count,coco_count,minador_count,total_annots,is_background
SANAS_SOCORRO_183,train,SANAS_SOCORRO,183,own_field,0,0,0,0,True
SANAS_SOCORRO_184,train,SANAS_SOCORRO,184,own_field,0,0,0,0,True
SANAS_SOCORRO_185,train,SANAS_SOCORRO,185,own_field,0,0,0,0,True
SANAS_SOCORRO_187,train,SANAS_SOCORRO,187,own_field,0,0,0,0,True
SANAS_SOCORRO_189,train,SANAS_SOCORRO,189,own_field,0,0,0,0,True
SANAS_SOCORRO_191,train,SANAS_SOCORRO,191,own_field,0,0,0,0,True
SANAS_SOCORRO_192,train,SANAS_SOCORRO,192,own_field,0,0,0,0,True
SANAS_SOCORRO_194,train,SANAS_SOCORRO,194,own_field,0,0,0,0,True
SANAS_SOCORRO_195,train,SANAS_SOCORRO,195,own_field,0,0,0,0,True
SANAS_SOCORRO_196,train,SANAS_SOCORRO,196,own_field,0,0,0,0,True
SANAS_SOCORRO_197,train,SANAS_SOCORRO,197,own_field,0,0,0,0,True
SANAS_SOCORRO_198,train,SANAS_SOCORRO,198,own_field,0,0,0,0,True
SANAS_SOCORRO_199,train,SANAS_SOCORRO,199,own_field,0,0,0,0,True
SANAS_SOCORRO_20,train,SANAS_SOCORRO,20,own_field,0,0,0,0,True
SANAS_SOCORRO_200,train,SANAS_SOCORRO,200,own_field,0,0,0,0,True
SANAS_SOCORRO_201,train,SANAS_SOCORRO,201,own_field,0,0,0,0,True
SANAS_SOCORRO_202,train,SANAS_SOCORRO,202,own_field,0,0,0,0,True
SANAS_SOCORRO_205,train,SANAS_SOCORRO,205,own_field,0,0,0,0,True
SANAS_SOCORRO_206,train,SANAS_SOCORRO,206,own_field,0,0,0,0,True
SANAS_SOCORRO_208,train,SANAS_SOCORRO,208,own_field,0,0,0,0,True
SANAS_SOCORRO_209,train,SANAS_SOCORRO,209,own_field,0,0,0,0,True
SANAS_SOCORRO_211,train,SANAS_SOCORRO,211,own_field,0,0,0,0,True
SANAS_SOCORRO_212,train,SANAS_SOCORRO,212,own_field,0,0,0,0,True
SANAS_SOCORRO_213,train,SANAS_SOCORRO,213,own_field,0,0,0,0,True
SANAS_SOCORRO_215,train,SANAS_SOCORRO,215,own_field,0,0,0,0,True
SANAS_SOCORRO_216,train,SANAS_SOCORRO,216,own_field,0,0,0,0,True
SANAS_SOCORRO_217,train,SANAS_SOCORRO,217,own_field,0,0,0,0,True
SANAS_SOCORRO_219,train,SANAS_SOCORRO,219,own_field,0,0,0,0,True
SANAS_SOCORRO_220,train,SANAS_SOCORRO,220,own_field,0,0,0,0,True
SANAS_SOCORRO_221,train,SANAS_SOCORRO,221,own_field,0,0,0,0,True
SANAS_SOCORRO_223,train,SANAS_SOCORRO,223,own_field,0,0,0,0,True
SANAS_SOCORRO_224,train,SANAS_SOCORRO,224,own_field,0,0,0,0,True
SANAS_SOCORRO_226,train,SANAS_SOCORRO,226,own_field,0,0,0,0,True
SANAS_SOCORRO_227,train,SANAS_SOCORRO,227,own_field,0,0,0,0,True
SANAS_SOCORRO_228,train,SANAS_SOCORRO,228,own_field,0,0,0,0,True
SANAS_SOCORRO_229,train,SANAS_SOCORRO,229,own_field,0,0,0,0,True
SANAS_SOCORRO_23,train,SANAS_SOCORRO,23,own_field,0,0,0,0,True
SANAS_SOCORRO_231,train,SANAS_SOCORRO,231,own_field,0,0,0,0,True
SANAS_SOCORRO_232,train,SANAS_SOCORRO,232,own_field,0,0,0,0,True
SANAS_SOCORRO_233,train,SANAS_SOCORRO,233,own_field,0,0,0,0,True
SANAS_SOCORRO_235,train,SANAS_SOCORRO,235,own_field,0,0,0,0,True
SANAS_SOCORRO_236,train,SANAS_SOCORRO,236,own_field,0,0,0,0,True
SANAS_SOCORRO_237,train,SANAS_SOCORRO,237,own_field,0,0,0,0,True
SANAS_SOCORRO_239,train,SANAS_SOCORRO,239,own_field,0,0,0,0,True
SANAS_SOCORRO_24,train,SANAS_SOCORRO,24,own_field,0,0,0,0,True
SANAS_SOCORRO_242,train,SANAS_SOCORRO,242,own_field,0,0,0,0,True
SANAS_SOCORRO_245,train,SANAS_SOCORRO,245,own_field,0,0,0,0,True
SANAS_SOCORRO_246,train,SANAS_SOCORRO,246,own_field,0,0,0,0,True
SANAS_SOCORRO_248,train,SANAS_SOCORRO,248,own_field,0,0,0,0,True
SANAS_SOCORRO_249,train,SANAS_SOCORRO,249,own_field,0,0,0,0,True
SANAS_SOCORRO_25,train,SANAS_SOCORRO,25,own_field,0,0,0,0,True
SANAS_SOCORRO_250,train,SANAS_SOCORRO,250,own_field,0,0,0,0,True
SANAS_SOCORRO_251,train,SANAS_SOCORRO,251,own_field,0,0,0,0,True
SANAS_SOCORRO_253,train,SANAS_SOCORRO,253,own_field,0,0,0,0,True
SANAS_SOCORRO_254,train,SANAS_SOCORRO,254,own_field,0,1,0,1,False
SANAS_SOCORRO_255,train,SANAS_SOCORRO,255,own_field,0,1,0,1,False
SANAS_SOCORRO_256,train,SANAS_SOCORRO,256,own_field,0,0,0,0,True
SANAS_SOCORRO_257,train,SANAS_SOCORRO,257,own_field,0,0,0,0,True
SANAS_SOCORRO_258,train,SANAS_SOCORRO,258,own_field,0,0,0,0,True
SANAS_SOCORRO_259,train,SANAS_SOCORRO,259,own_field,0,0,0,0,True
SANAS_SOCORRO_260,train,SANAS_SOCORRO,260,own_field,0,0,0,0,True
SANAS_SOCORRO_261,train,SANAS_SOCORRO,261,own_field,0,0,0,0,True
SANAS_SOCORRO_262,train,SANAS_SOCORRO,262,own_field,0,0,0,0,True
SANAS_SOCORRO_263,train,SANAS_SOCORRO,263,own_field,0,0,0,0,True
SANAS_SOCORRO_264,train,SANAS_SOCORRO,264,own_field,0,0,0,0,True
SANAS_SOCORRO_265,train,SANAS_SOCORRO,265,own_field,0,0,0,0,True
SANAS_SOCORRO_266,train,SANAS_SOCORRO,266,own_field,0,0,0,0,True
SANAS_SOCORRO_267,train,SANAS_SOCORRO,267,own_field,0,0,0,0,True
SANAS_SOCORRO_268,train,SANAS_SOCORRO,268,own_field,0,0,0,0,True
SANAS_SOCORRO_269,train,SANAS_SOCORRO,269,own_field,0,0,0,0,True
SANAS_SOCORRO_27,train,SANAS_SOCORRO,27,own_field,0,0,0,0,True
SANAS_SOCORRO_270,train,SANAS_SOCORRO,270,own_field,0,0,0,0,True
SANAS_SOCORRO_271,train,SANAS_SOCORRO,271,own_field,0,0,0,0,True
SANAS_SOCORRO_273,train,SANAS_SOCORRO,273,own_field,0,0,0,0,True
SANAS_SOCORRO_274,train,SANAS_SOCORRO,274,own_field,0,0,0,0,True
SANAS_SOCORRO_275,train,SANAS_SOCORRO,275,own_field,0,0,0,0,True
SANAS_SOCORRO_276,train,SANAS_SOCORRO,276,own_field,0,0,0,0,True
SANAS_SOCORRO_277,train,SANAS_SOCORRO,277,own_field,0,0,0,0,True
SANAS_SOCORRO_278,train,SANAS_SOCORRO,278,own_field,0,0,0,0,True
SANAS_SOCORRO_279,train,SANAS_SOCORRO,279,own_field,0,0,0,0,True
SANAS_SOCORRO_28,train,SANAS_SOCORRO,28,own_field,0,0,0,0,True
SANAS_SOCORRO_280,train,SANAS_SOCORRO,280,own_field,0,0,0,0,True
SANAS_SOCORRO_281,train,SANAS_SOCORRO,281,own_field,0,0,0,0,True
SANAS_SOCORRO_285,train,SANAS_SOCORRO,285,own_field,0,0,0,0,True
SANAS_SOCORRO_287,train,SANAS_SOCORRO,287,own_field,0,0,0,0,True
SANAS_SOCORRO_288,train,SANAS_SOCORRO,288,own_field,0,0,0,0,True
SANAS_SOCORRO_289,train,SANAS_SOCORRO,289,own_field,0,0,0,0,True
SANAS_SOCORRO_29,train,SANAS_SOCORRO,29,own_field,0,0,0,0,True
SANAS_SOCORRO_290,train,SANAS_SOCORRO,290,own_field,0,0,0,0,True
SANAS_SOCORRO_291,train,SANAS_SOCORRO,291,own_field,0,0,0,0,True
SANAS_SOCORRO_292,train,SANAS_SOCORRO,292,own_field,0,0,0,0,True
SANAS_SOCORRO_293,train,SANAS_SOCORRO,293,own_field,0,0,0,0,True
SANAS_SOCORRO_294,train,SANAS_SOCORRO,294,own_field,0,0,0,0,True
SANAS_SOCORRO_296,train,SANAS_SOCORRO,296,own_field,0,0,0,0,True
SANAS_SOCORRO_297,train,SANAS_SOCORRO,297,own_field,0,0,0,0,True
SANAS_SOCORRO_299,train,SANAS_SOCORRO,299,own_field,0,0,0,0,True
SANAS_SOCORRO_3,train,SANAS_SOCORRO,3,own_field,0,0,0,0,True
SANAS_SOCORRO_300,train,SANAS_SOCORRO,300,own_field,0,0,0,0,True
SANAS_SOCORRO_302,train,SANAS_SOCORRO,302,own_field,0,0,0,0,True
SANAS_SOCORRO_303,train,SANAS_SOCORRO,303,own_field,0,0,0,0,True
SANAS_SOCORRO_304,train,SANAS_SOCORRO,304,own_field,0,0,0,0,True
SANAS_SOCORRO_305,train,SANAS_SOCORRO,305,own_field,0,0,0,0,True
SANAS_SOCORRO_306,train,SANAS_SOCORRO,306,own_field,0,0,0,0,True
SANAS_SOCORRO_307,train,SANAS_SOCORRO,307,own_field,0,0,0,0,True
SANAS_SOCORRO_308,train,SANAS_SOCORRO,308,own_field,0,0,0,0,True
SANAS_SOCORRO_309,train,SANAS_SOCORRO,309,own_field,0,0,0,0,True
SANAS_SOCORRO_31,train,SANAS_SOCORRO,31,own_field,0,0,0,0,True
SANAS_SOCORRO_310,train,SANAS_SOCORRO,310,own_field,0,0,0,0,True
SANAS_SOCORRO_311,train,SANAS_SOCORRO,311,own_field,0,0,0,0,True
SANAS_SOCORRO_312,train,SANAS_SOCORRO,312,own_field,0,0,0,0,True
SANAS_SOCORRO_314,train,SANAS_SOCORRO,314,own_field,0,0,0,0,True
SANAS_SOCORRO_317,train,SANAS_SOCORRO,317,own_field,0,0,0,0,True
SANAS_SOCORRO_318,train,SANAS_SOCORRO,318,own_field,0,0,0,0,True
SANAS_SOCORRO_319,train,SANAS_SOCORRO,319,own_field,0,0,0,0,True
SANAS_SOCORRO_32,train,SANAS_SOCORRO,32,own_field,0,0,0,0,True
SANAS_SOCORRO_320,train,SANAS_SOCORRO,320,own_field,0,0,0,0,True
SANAS_SOCORRO_321,train,SANAS_SOCORRO,321,own_field,0,0,0,0,True
SANAS_SOCORRO_322,train,SANAS_SOCORRO,322,own_field,0,0,0,0,True
SANAS_SOCORRO_323,train,SANAS_SOCORRO,323,own_field,0,0,0,0,True
SANAS_SOCORRO_325,train,SANAS_SOCORRO,325,own_field,0,0,0,0,True
SANAS_SOCORRO_326,train,SANAS_SOCORRO,326,own_field,0,0,0,0,True
SANAS_SOCORRO_328,train,SANAS_SOCORRO,328,own_field,0,0,0,0,True
SANAS_SOCORRO_329,train,SANAS_SOCORRO,329,own_field,0,0,0,0,True
SANAS_SOCORRO_33,train,SANAS_SOCORRO,33,own_field,0,0,0,0,True
SANAS_SOCORRO_330,train,SANAS_SOCORRO,330,own_field,0,0,0,0,True
SANAS_SOCORRO_331,train,SANAS_SOCORRO,331,own_field,0,0,0,0,True
SANAS_SOCORRO_332,train,SANAS_SOCORRO,332,own_field,0,0,0,0,True
SANAS_SOCORRO_333,train,SANAS_SOCORRO,333,own_field,0,0,0,0,True
SANAS_SOCORRO_334,train,SANAS_SOCORRO,334,own_field,0,0,0,0,True
SANAS_SOCORRO_336,train,SANAS_SOCORRO,336,own_field,0,0,0,0,True
SANAS_SOCORRO_339,train,SANAS_SOCORRO,339,own_field,0,0,0,0,True
SANAS_SOCORRO_34,train,SANAS_SOCORRO,34,own_field,0,0,0,0,True
SANAS_SOCORRO_340,train,SANAS_SOCORRO,340,own_field,0,0,0,0,True
SANAS_SOCORRO_341,train,SANAS_SOCORRO,341,own_field,0,0,0,0,True
SANAS_SOCORRO_342,train,SANAS_SOCORRO,342,own_field,0,0,0,0,True
SANAS_SOCORRO_343,train,SANAS_SOCORRO,343,own_field,0,0,0,0,True
SANAS_SOCORRO_344,train,SANAS_SOCORRO,344,own_field,0,0,0,0,True
SANAS_SOCORRO_346,train,SANAS_SOCORRO,346,own_field,0,0,0,0,True
SANAS_SOCORRO_348,train,SANAS_SOCORRO,348,own_field,0,0,0,0,True
SANAS_SOCORRO_349,train,SANAS_SOCORRO,349,own_field,0,0,0,0,True
SANAS_SOCORRO_35,train,SANAS_SOCORRO,35,own_field,0,0,0,0,True
SANAS_SOCORRO_350,train,SANAS_SOCORRO,350,own_field,0,0,0,0,True
SANAS_SOCORRO_351,train,SANAS_SOCORRO,351,own_field,0,1,0,1,False
SANAS_SOCORRO_352,train,SANAS_SOCORRO,352,own_field,0,1,0,1,False
SANAS_SOCORRO_356,train,SANAS_SOCORRO,356,own_field,0,0,0,0,True
SANAS_SOCORRO_357,train,SANAS_SOCORRO,357,own_field,0,0,0,0,True
SANAS_SOCORRO_358,train,SANAS_SOCORRO,358,own_field,0,0,0,0,True
SANAS_SOCORRO_359,train,SANAS_SOCORRO,359,own_field,0,0,0,0,True
SANAS_SOCORRO_360,train,SANAS_SOCORRO,360,own_field,0,0,0,0,True
SANAS_SOCORRO_362,train,SANAS_SOCORRO,362,own_field,0,0,0,0,True
SANAS_SOCORRO_363,train,SANAS_SOCORRO,363,own_field,0,0,0,0,True
SANAS_SOCORRO_364,train,SANAS_SOCORRO,364,own_field,0,0,0,0,True
SANAS_SOCORRO_365,train,SANAS_SOCORRO,365,own_field,0,0,0,0,True
SANAS_SOCORRO_367,train,SANAS_SOCORRO,367,own_field,0,0,0,0,True
SANAS_SOCORRO_37,train,SANAS_SOCORRO,37,own_field,0,0,0,0,True
SANAS_SOCORRO_370,train,SANAS_SOCORRO,370,own_field,0,0,0,0,True
SANAS_SOCORRO_371,train,SANAS_SOCORRO,371,own_field,0,0,0,0,True
SANAS_SOCORRO_372,train,SANAS_SOCORRO,372,own_field,0,0,0,0,True
SANAS_SOCORRO_373,train,SANAS_SOCORRO,373,own_field,0,0,0,0,True
SANAS_SOCORRO_376,train,SANAS_SOCORRO,376,own_field,0,0,0,0,True
SANAS_SOCORRO_377,train,SANAS_SOCORRO,377,own_field,0,0,0,0,True
SANAS_SOCORRO_378,train,SANAS_SOCORRO,378,own_field,0,0,0,0,True
SANAS_SOCORRO_379,train,SANAS_SOCORRO,379,own_field,0,0,0,0,True
SANAS_SOCORRO_38,train,SANAS_SOCORRO,38,own_field,0,0,0,0,True
SANAS_SOCORRO_380,train,SANAS_SOCORRO,380,own_field,0,0,0,0,True
SANAS_SOCORRO_381,train,SANAS_SOCORRO,381,own_field,0,0,0,0,True
SANAS_SOCORRO_382,train,SANAS_SOCORRO,382,own_field,0,0,0,0,True
SANAS_SOCORRO_384,train,SANAS_SOCORRO,384,own_field,0,0,0,0,True
SANAS_SOCORRO_385,train,SANAS_SOCORRO,385,own_field,0,0,0,0,True
SANAS_SOCORRO_386,train,SANAS_SOCORRO,386,own_field,0,0,0,0,True
SANAS_SOCORRO_388,train,SANAS_SOCORRO,388,own_field,0,0,0,0,True
SANAS_SOCORRO_39,train,SANAS_SOCORRO,39,own_field,0,1,0,1,False
SANAS_SOCORRO_390,train,SANAS_SOCORRO,390,own_field,0,0,0,0,True
SANAS_SOCORRO_392,train,SANAS_SOCORRO,392,own_field,0,0,0,0,True
SANAS_SOCORRO_393,train,SANAS_SOCORRO,393,own_field,0,0,0,0,True
SANAS_SOCORRO_394,train,SANAS_SOCORRO,394,own_field,0,0,0,0,True
SANAS_SOCORRO_395,train,SANAS_SOCORRO,395,own_field,0,0,0,0,True
SANAS_SOCORRO_396,train,SANAS_SOCORRO,396,own_field,0,0,0,0,True
SANAS_SOCORRO_397,train,SANAS_SOCORRO,397,own_field,0,0,0,0,True
SANAS_SOCORRO_398,train,SANAS_SOCORRO,398,own_field,0,0,0,0,True
SANAS_SOCORRO_399,train,SANAS_SOCORRO,399,own_field,0,0,0,0,True
SANAS_SOCORRO_4,train,SANAS_SOCORRO,4,own_field,0,0,0,0,True
SANAS_SOCORRO_40,train,SANAS_SOCORRO,40,own_field,0,0,0,0,True
SANAS_SOCORRO_400,train,SANAS_SOCORRO,400,own_field,0,0,0,0,True
SANAS_SOCORRO_401,train,SANAS_SOCORRO,401,own_field,0,0,0,0,True
SANAS_SOCORRO_402,train,SANAS_SOCORRO,402,own_field,0,0,0,0,True
SANAS_SOCORRO_405,train,SANAS_SOCORRO,405,own_field,0,0,0,0,True
SANAS_SOCORRO_407,train,SANAS_SOCORRO,407,own_field,0,0,0,0,True
SANAS_SOCORRO_408,train,SANAS_SOCORRO,408,own_field,0,0,0,0,True
SANAS_SOCORRO_41,train,SANAS_SOCORRO,41,own_field,0,0,0,0,True
SANAS_SOCORRO_410,train,SANAS_SOCORRO,410,own_field,0,0,0,0,True
SANAS_SOCORRO_411,train,SANAS_SOCORRO,411,own_field,0,0,0,0,True
SANAS_SOCORRO_412,train,SANAS_SOCORRO,412,own_field,0,0,0,0,True
SANAS_SOCORRO_416,train,SANAS_SOCORRO,416,own_field,0,0,0,0,True
SANAS_SOCORRO_417,train,SANAS_SOCORRO,417,own_field,0,0,0,0,True
SANAS_SOCORRO_420,train,SANAS_SOCORRO,420,own_field,0,0,0,0,True
SANAS_SOCORRO_421,train,SANAS_SOCORRO,421,own_field,0,0,0,0,True
SANAS_SOCORRO_424,train,SANAS_SOCORRO,424,own_field,0,0,0,0,True
SANAS_SOCORRO_427,train,SANAS_SOCORRO,427,own_field,0,0,0,0,True
SANAS_SOCORRO_428,train,SANAS_SOCORRO,428,own_field,0,0,0,0,True
SANAS_SOCORRO_431,train,SANAS_SOCORRO,431,own_field,0,0,0,0,True
SANAS_SOCORRO_432,train,SANAS_SOCORRO,432,own_field,0,0,0,0,True
SANAS_SOCORRO_433,train,SANAS_SOCORRO,433,own_field,0,0,0,0,True
SANAS_SOCORRO_434,train,SANAS_SOCORRO,434,own_field,0,0,0,0,True
SANAS_SOCORRO_435,train,SANAS_SOCORRO,435,own_field,0,0,0,0,True
SANAS_SOCORRO_436,train,SANAS_SOCORRO,436,own_field,0,0,0,0,True
SANAS_SOCORRO_439,train,SANAS_SOCORRO,439,own_field,0,0,0,0,True
SANAS_SOCORRO_44,train,SANAS_SOCORRO,44,own_field,0,0,0,0,True
SANAS_SOCORRO_440,train,SANAS_SOCORRO,440,own_field,0,0,0,0,True
SANAS_SOCORRO_441,train,SANAS_SOCORRO,441,own_field,0,0,0,0,True
SANAS_SOCORRO_442,train,SANAS_SOCORRO,442,own_field,0,0,0,0,True
SANAS_SOCORRO_444,train,SANAS_SOCORRO,444,own_field,0,0,0,0,True
SANAS_SOCORRO_445,train,SANAS_SOCORRO,445,own_field,0,0,0,0,True
SANAS_SOCORRO_446,train,SANAS_SOCORRO,446,own_field,0,0,0,0,True
SANAS_SOCORRO_447,train,SANAS_SOCORRO,447,own_field,0,0,0,0,True
SANAS_SOCORRO_449,train,SANAS_SOCORRO,449,own_field,0,0,0,0,True
SANAS_SOCORRO_45,train,SANAS_SOCORRO,45,own_field,0,0,0,0,True
SANAS_SOCORRO_451,train,SANAS_SOCORRO,451,own_field,0,0,0,0,True
SANAS_SOCORRO_452,train,SANAS_SOCORRO,452,own_field,0,0,0,0,True
SANAS_SOCORRO_453,train,SANAS_SOCORRO,453,own_field,0,0,0,0,True
SANAS_SOCORRO_454,train,SANAS_SOCORRO,454,own_field,0,0,0,0,True
SANAS_SOCORRO_455,train,SANAS_SOCORRO,455,own_field,0,0,0,0,True
SANAS_SOCORRO_457,train,SANAS_SOCORRO,457,own_field,0,0,0,0,True
SANAS_SOCORRO_458,train,SANAS_SOCORRO,458,own_field,0,0,0,0,True
SANAS_SOCORRO_46,train,SANAS_SOCORRO,46,own_field,0,0,0,0,True
SANAS_SOCORRO_460,train,SANAS_SOCORRO,460,own_field,0,2,0,2,False
SANAS_SOCORRO_461,train,SANAS_SOCORRO,461,own_field,0,0,0,0,True
SANAS_SOCORRO_463,train,SANAS_SOCORRO,463,own_field,0,0,0,0,True
SANAS_SOCORRO_464,train,SANAS_SOCORRO,464,own_field,0,0,0,0,True
SANAS_SOCORRO_465,train,SANAS_SOCORRO,465,own_field,0,0,0,0,True
SANAS_SOCORRO_466,train,SANAS_SOCORRO,466,own_field,0,0,0,0,True
SANAS_SOCORRO_467,train,SANAS_SOCORRO,467,own_field,0,0,0,0,True
SANAS_SOCORRO_468,train,SANAS_SOCORRO,468,own_field,0,0,0,0,True
SANAS_SOCORRO_471,train,SANAS_SOCORRO,471,own_field,0,0,0,0,True
SANAS_SOCORRO_472,train,SANAS_SOCORRO,472,own_field,0,0,0,0,True
SANAS_SOCORRO_473,train,SANAS_SOCORRO,473,own_field,0,0,0,0,True
SANAS_SOCORRO_474,train,SANAS_SOCORRO,474,own_field,0,0,0,0,True
SANAS_SOCORRO_475,train,SANAS_SOCORRO,475,own_field,0,0,0,0,True
SANAS_SOCORRO_476,train,SANAS_SOCORRO,476,own_field,0,0,0,0,True
SANAS_SOCORRO_478,train,SANAS_SOCORRO,478,own_field,0,0,0,0,True
SANAS_SOCORRO_479,train,SANAS_SOCORRO,479,own_field,0,0,0,0,True
SANAS_SOCORRO_480,train,SANAS_SOCORRO,480,own_field,0,0,0,0,True
SANAS_SOCORRO_481,train,SANAS_SOCORRO,481,own_field,0,0,0,0,True
SANAS_SOCORRO_482,train,SANAS_SOCORRO,482,own_field,0,0,0,0,True
SANAS_SOCORRO_484,train,SANAS_SOCORRO,484,own_field,0,0,0,0,True
SANAS_SOCORRO_485,train,SANAS_SOCORRO,485,own_field,0,0,0,0,True
SANAS_SOCORRO_486,train,SANAS_SOCORRO,486,own_field,0,0,0,0,True
SANAS_SOCORRO_487,train,SANAS_SOCORRO,487,own_field,0,0,0,0,True
SANAS_SOCORRO_488,train,SANAS_SOCORRO,488,own_field,0,0,0,0,True
SANAS_SOCORRO_489,train,SANAS_SOCORRO,489,own_field,0,0,0,0,True
SANAS_SOCORRO_49,train,SANAS_SOCORRO,49,own_field,0,0,0,0,True
SANAS_SOCORRO_490,train,SANAS_SOCORRO,490,own_field,0,0,0,0,True
SANAS_SOCORRO_491,train,SANAS_SOCORRO,491,own_field,0,0,0,0,True
SANAS_SOCORRO_493,train,SANAS_SOCORRO,493,own_field,0,0,0,0,True
SANAS_SOCORRO_494,train,SANAS_SOCORRO,494,own_field,0,0,0,0,True
SANAS_SOCORRO_495,train,SANAS_SOCORRO,495,own_field,0,0,0,0,True
SANAS_SOCORRO_497,train,SANAS_SOCORRO,497,own_field,0,0,0,0,True
SANAS_SOCORRO_498,train,SANAS_SOCORRO,498,own_field,0,0,0,0,True
SANAS_SOCORRO_499,train,SANAS_SOCORRO,499,own_field,0,0,0,0,True
SANAS_SOCORRO_5,train,SANAS_SOCORRO,5,own_field,0,0,0,0,True
SANAS_SOCORRO_50,train,SANAS_SOCORRO,50,own_field,0,0,0,0,True
SANAS_SOCORRO_501,train,SANAS_SOCORRO,501,own_field,0,0,0,0,True
SANAS_SOCORRO_503,train,SANAS_SOCORRO,503,own_field,0,0,0,0,True
SANAS_SOCORRO_504,train,SANAS_SOCORRO,504,own_field,0,0,0,0,True
SANAS_SOCORRO_505,train,SANAS_SOCORRO,505,own_field,0,0,0,0,True
SANAS_SOCORRO_507,train,SANAS_SOCORRO,507,own_field,0,0,0,0,True
SANAS_SOCORRO_508,train,SANAS_SOCORRO,508,own_field,0,0,0,0,True
SANAS_SOCORRO_509,train,SANAS_SOCORRO,509,own_field,0,0,0,0,True
SANAS_SOCORRO_51,train,SANAS_SOCORRO,51,own_field,0,0,0,0,True
SANAS_SOCORRO_511,train,SANAS_SOCORRO,511,own_field,0,0,0,0,True
SANAS_SOCORRO_512,train,SANAS_SOCORRO,512,own_field,0,0,0,0,True
SANAS_SOCORRO_513,train,SANAS_SOCORRO,513,own_field,0,0,0,0,True
SANAS_SOCORRO_514,train,SANAS_SOCORRO,514,own_field,0,0,0,0,True
SANAS_SOCORRO_515,train,SANAS_SOCORRO,515,own_field,0,0,0,0,True
SANAS_SOCORRO_517,train,SANAS_SOCORRO,517,own_field,0,0,0,0,True
SANAS_SOCORRO_518,train,SANAS_SOCORRO,518,own_field,0,0,0,0,True
SANAS_SOCORRO_52,train,SANAS_SOCORRO,52,own_field,0,0,0,0,True
SANAS_SOCORRO_54,train,SANAS_SOCORRO,54,own_field,0,0,0,0,True
SANAS_SOCORRO_55,train,SANAS_SOCORRO,55,own_field,0,0,0,0,True
SANAS_SOCORRO_56,train,SANAS_SOCORRO,56,own_field,0,0,0,0,True
SANAS_SOCORRO_57,train,SANAS_SOCORRO,57,own_field,0,0,0,0,True
SANAS_SOCORRO_58,train,SANAS_SOCORRO,58,own_field,0,0,0,0,True
SANAS_SOCORRO_61,train,SANAS_SOCORRO,61,own_field,0,0,0,0,True
SANAS_SOCORRO_63,train,SANAS_SOCORRO,63,own_field,0,0,0,0,True
SANAS_SOCORRO_64,train,SANAS_SOCORRO,64,own_field,0,1,0,1,False
SANAS_SOCORRO_65,train,SANAS_SOCORRO,65,own_field,0,0,0,0,True
SANAS_SOCORRO_66,train,SANAS_SOCORRO,66,own_field,0,0,0,0,True
SANAS_SOCORRO_67,train,SANAS_SOCORRO,67,own_field,0,0,0,0,True
SANAS_SOCORRO_69,train,SANAS_SOCORRO,69,own_field,1,0,0,1,False
SANAS_SOCORRO_7,train,SANAS_SOCORRO,7,own_field,0,0,0,0,True
SANAS_SOCORRO_70,train,SANAS_SOCORRO,70,own_field,1,0,0,1,False
SANAS_SOCORRO_71,train,SANAS_SOCORRO,71,own_field,0,0,0,0,True
SANAS_SOCORRO_72,train,SANAS_SOCORRO,72,own_field,0,0,0,0,True
SANAS_SOCORRO_75,train,SANAS_SOCORRO,75,own_field,0,0,0,0,True
SANAS_SOCORRO_76,train,SANAS_SOCORRO,76,own_field,0,0,0,0,True
SANAS_SOCORRO_77,train,SANAS_SOCORRO,77,own_field,0,0,0,0,True
SANAS_SOCORRO_78,train,SANAS_SOCORRO,78,own_field,0,0,0,0,True
SANAS_SOCORRO_79,train,SANAS_SOCORRO,79,own_field,0,0,0,0,True
SANAS_SOCORRO_80,train,SANAS_SOCORRO,80,own_field,0,0,0,0,True
SANAS_SOCORRO_81,train,SANAS_SOCORRO,81,own_field,0,0,0,0,True
SANAS_SOCORRO_82,train,SANAS_SOCORRO,82,own_field,0,0,0,0,True
SANAS_SOCORRO_83,train,SANAS_SOCORRO,83,own_field,0,0,0,0,True
SANAS_SOCORRO_84,train,SANAS_SOCORRO,84,own_field,0,0,0,0,True
SANAS_SOCORRO_85,train,SANAS_SOCORRO,85,own_field,0,0,0,0,True
SANAS_SOCORRO_86,train,SANAS_SOCORRO,86,own_field,0,0,0,0,True
SANAS_SOCORRO_87,train,SANAS_SOCORRO,87,own_field,0,0,0,0,True
SANAS_SOCORRO_88,train,SANAS_SOCORRO,88,own_field,0,0,0,0,True
SANAS_SOCORRO_89,train,SANAS_SOCORRO,89,own_field,0,0,0,0,True
SANAS_SOCORRO_9,train,SANAS_SOCORRO,9,own_field,0,0,0,0,True
SANAS_SOCORRO_91,train,SANAS_SOCORRO,91,own_field,0,0,0,0,True
SANAS_SOCORRO_92,train,SANAS_SOCORRO,92,own_field,0,0,0,0,True
SANAS_SOCORRO_94,train,SANAS_SOCORRO,94,own_field,0,0,0,0,True
SANAS_SOCORRO_95,train,SANAS_SOCORRO,95,own_field,0,0,0,0,True
SANAS_SOCORRO_96,train,SANAS_SOCORRO,96,own_field,0,0,0,0,True
SANAS_SOCORRO_97,train,SANAS_SOCORRO,97,own_field,0,0,0,0,True
SANAS_SOCORRO_98,train,SANAS_SOCORRO,98,own_field,0,0,0,0,True
SANAS_SOCORRO_99,train,SANAS_SOCORRO,99,own_field,0,0,0,0,True
