index,filepath,split,stem
182,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_75.jpg,train,COCO_P_A_75
183,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_76.jpg,train,COCO_P_A_76
184,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_8.jpg,train,COCO_P_A_8
185,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_1.jpg,train,COCO_RECORTE_1
186,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_100.jpg,train,COCO_RECORTE_100
187,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_103.jpg,train,COCO_RECORTE_103
188,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_104.jpg,train,COCO_RECORTE_104
189,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_106.jpg,train,COCO_RECORTE_106
190,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_107.jpg,train,COCO_RECORTE_107
191,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_108.jpg,train,COCO_RECORTE_108
192,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_109.jpg,train,COCO_RECORTE_109
193,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_110.jpg,train,COCO_RECORTE_110
194,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_111.jpg,train,COCO_RECORTE_111
195,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_113.jpg,train,COCO_RECORTE_113
196,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_114.jpg,train,COCO_RECORTE_114
197,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_115.jpg,train,COCO_RECORTE_115
198,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_116.jpg,train,COCO_RECORTE_116
199,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_117.jpg,train,COCO_RECORTE_117
200,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_119.jpg,train,COCO_RECORTE_119
201,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_123.jpg,train,COCO_RECORTE_123
202,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_125.jpg,train,COCO_RECORTE_125
203,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_126.jpg,train,COCO_RECORTE_126
204,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_128.jpg,train,COCO_RECORTE_128
205,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_129.jpg,train,COCO_RECORTE_129
206,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_130.jpg,train,COCO_RECORTE_130
207,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_132.jpg,train,COCO_RECORTE_132
208,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_135.jpg,train,COCO_RECORTE_135
209,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_136.jpg,train,COCO_RECORTE_136
210,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_139.jpg,train,COCO_RECORTE_139
211,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_14.jpg,train,COCO_RECORTE_14
212,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_141.jpg,train,COCO_RECORTE_141
213,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_142.jpg,train,COCO_RECORTE_142
214,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_143.jpg,train,COCO_RECORTE_143
215,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_146.jpg,train,COCO_RECORTE_146
216,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_147.jpg,train,COCO_RECORTE_147
217,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_148.jpg,train,COCO_RECORTE_148
218,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_15.jpg,train,COCO_RECORTE_15
219,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_150.jpg,train,COCO_RECORTE_150
220,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_151.jpg,train,COCO_RECORTE_151
221,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_152.jpg,train,COCO_RECORTE_152
222,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_156.jpg,train,COCO_RECORTE_156
223,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_16.jpg,train,COCO_RECORTE_16
224,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_17.jpg,train,COCO_RECORTE_17
225,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_18.jpg,train,COCO_RECORTE_18
226,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_2.jpg,train,COCO_RECORTE_2
227,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_22.jpg,train,COCO_RECORTE_22
228,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_23.jpg,train,COCO_RECORTE_23
229,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_24.jpg,train,COCO_RECORTE_24
230,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_25.jpg,train,COCO_RECORTE_25
231,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_26.jpg,train,COCO_RECORTE_26
232,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_28.jpg,train,COCO_RECORTE_28
233,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_29.jpg,train,COCO_RECORTE_29
234,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_3.jpg,train,COCO_RECORTE_3
235,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_30.jpg,train,COCO_RECORTE_30
236,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_31.jpg,train,COCO_RECORTE_31
237,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_33.jpg,train,COCO_RECORTE_33
238,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_34.jpg,train,COCO_RECORTE_34
239,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_35.jpg,train,COCO_RECORTE_35
240,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_36.jpg,train,COCO_RECORTE_36
241,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_4.jpg,train,COCO_RECORTE_4
242,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_40.jpg,train,COCO_RECORTE_40
243,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_41.jpg,train,COCO_RECORTE_41
244,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_43.jpg,train,COCO_RECORTE_43
245,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_44.jpg,train,COCO_RECORTE_44
246,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_46.jpg,train,COCO_RECORTE_46
247,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_47.jpg,train,COCO_RECORTE_47
248,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_48.jpg,train,COCO_RECORTE_48
249,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_49.jpg,train,COCO_RECORTE_49
250,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_5.jpg,train,COCO_RECORTE_5
251,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_50.jpg,train,COCO_RECORTE_50
252,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_51.jpg,train,COCO_RECORTE_51
253,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_52.jpg,train,COCO_RECORTE_52
254,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_53.jpg,train,COCO_RECORTE_53
255,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_54.jpg,train,COCO_RECORTE_54
256,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_55.jpg,train,COCO_RECORTE_55
257,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_57.jpg,train,COCO_RECORTE_57
258,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_59.jpg,train,COCO_RECORTE_59
259,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_6.jpg,train,COCO_RECORTE_6
260,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_60.jpg,train,COCO_RECORTE_60
261,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_61.jpg,train,COCO_RECORTE_61
262,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_62.jpg,train,COCO_RECORTE_62
263,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_64.jpg,train,COCO_RECORTE_64
264,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_65.jpg,train,COCO_RECORTE_65
265,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_67.jpg,train,COCO_RECORTE_67
266,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_68.jpg,train,COCO_RECORTE_68
267,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_69.jpg,train,COCO_RECORTE_69
268,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_7.jpg,train,COCO_RECORTE_7
269,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_70.jpg,train,COCO_RECORTE_70
270,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_71.jpg,train,COCO_RECORTE_71
271,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_72.jpg,train,COCO_RECORTE_72
272,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_73.jpg,train,COCO_RECORTE_73
273,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_74.jpg,train,COCO_RECORTE_74
274,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_75.jpg,train,COCO_RECORTE_75
275,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_76.jpg,train,COCO_RECORTE_76
276,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_77.jpg,train,COCO_RECORTE_77
277,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_78.jpg,train,COCO_RECORTE_78
278,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_80.jpg,train,COCO_RECORTE_80
279,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_81.jpg,train,COCO_RECORTE_81
280,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_83.jpg,train,COCO_RECORTE_83
281,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_85.jpg,train,COCO_RECORTE_85
282,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_89.jpg,train,COCO_RECORTE_89
283,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_90.jpg,train,COCO_RECORTE_90
284,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_92.jpg,train,COCO_RECORTE_92
285,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_93.jpg,train,COCO_RECORTE_93
286,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_94.jpg,train,COCO_RECORTE_94
287,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_95.jpg,train,COCO_RECORTE_95
288,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_96.jpg,train,COCO_RECORTE_96
289,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_98.jpg,train,COCO_RECORTE_98
290,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_1.jpg,train,MINADO_RECORTES_1
291,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_100.jpg,train,MINADO_RECORTES_100
292,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_101.jpg,train,MINADO_RECORTES_101
293,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_102.jpg,train,MINADO_RECORTES_102
294,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_104.jpg,train,MINADO_RECORTES_104
295,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_105.jpg,train,MINADO_RECORTES_105
296,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_106.jpg,train,MINADO_RECORTES_106
297,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_107.jpg,train,MINADO_RECORTES_107
298,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_108.jpg,train,MINADO_RECORTES_108
299,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_110.jpg,train,MINADO_RECORTES_110
300,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_112.jpg,train,MINADO_RECORTES_112
301,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_113.jpg,train,MINADO_RECORTES_113
302,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_114.jpg,train,MINADO_RECORTES_114
303,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_115.jpg,train,MINADO_RECORTES_115
304,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_116.jpg,train,MINADO_RECORTES_116
305,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_117.jpg,train,MINADO_RECORTES_117
306,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_118.jpg,train,MINADO_RECORTES_118
307,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_119.jpg,train,MINADO_RECORTES_119
308,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_120.jpg,train,MINADO_RECORTES_120
309,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_121.jpg,train,MINADO_RECORTES_121
310,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_122.jpg,train,MINADO_RECORTES_122
311,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_123.jpg,train,MINADO_RECORTES_123
312,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_124.jpg,train,MINADO_RECORTES_124
313,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_125.jpg,train,MINADO_RECORTES_125
314,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_127.jpg,train,MINADO_RECORTES_127
315,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_13.jpg,train,MINADO_RECORTES_13
316,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_130.jpg,train,MINADO_RECORTES_130
317,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_15.jpg,train,MINADO_RECORTES_15
318,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_17.jpg,train,MINADO_RECORTES_17
319,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_18.jpg,train,MINADO_RECORTES_18
320,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_19.jpg,train,MINADO_RECORTES_19
321,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_20.jpg,train,MINADO_RECORTES_20
322,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_21.jpg,train,MINADO_RECORTES_21
323,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_23.jpg,train,MINADO_RECORTES_23
324,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_24.jpg,train,MINADO_RECORTES_24
325,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_26.jpg,train,MINADO_RECORTES_26
326,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_27.jpg,train,MINADO_RECORTES_27
327,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_28.jpg,train,MINADO_RECORTES_28
328,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_30.jpg,train,MINADO_RECORTES_30
329,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_31.jpg,train,MINADO_RECORTES_31
330,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_33.jpg,train,MINADO_RECORTES_33
331,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_34.jpg,train,MINADO_RECORTES_34
332,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_36.jpg,train,MINADO_RECORTES_36
333,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_37.jpg,train,MINADO_RECORTES_37
334,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_38.jpg,train,MINADO_RECORTES_38
335,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_39.jpg,train,MINADO_RECORTES_39
336,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_41.jpg,train,MINADO_RECORTES_41
337,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_42.jpg,train,MINADO_RECORTES_42
338,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_44.jpg,train,MINADO_RECORTES_44
339,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_45.jpg,train,MINADO_RECORTES_45
340,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_47.jpg,train,MINADO_RECORTES_47
341,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_5.jpg,train,MINADO_RECORTES_5
342,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_50.jpg,train,MINADO_RECORTES_50
343,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_52.jpg,train,MINADO_RECORTES_52
344,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_54.jpg,train,MINADO_RECORTES_54
345,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_55.jpg,train,MINADO_RECORTES_55
346,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_56.jpg,train,MINADO_RECORTES_56
347,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_58.jpg,train,MINADO_RECORTES_58
348,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_59.jpg,train,MINADO_RECORTES_59
349,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_6.jpg,train,MINADO_RECORTES_6
350,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_60.jpg,train,MINADO_RECORTES_60
351,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_62.jpg,train,MINADO_RECORTES_62
352,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_64.jpg,train,MINADO_RECORTES_64
