filepath,split,stem,phash,phash_flip,dhash
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_24.jpg,train,COCO_P_A_24,18121025576441202278,12262885645761811249,17503449756380231165
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_25.jpg,train,COCO_P_A_25,10634525299457242514,14321511957752635591,1109648743372845681
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_26.jpg,train,COCO_P_A_26,16064373415403783263,10350780299185124618,15772405060858711753
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_27.jpg,train,COCO_P_A_27,15392158525175207760,9281562547138642437,14251227086480036829
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_3.jpg,train,COCO_P_A_3,14563947178890712532,11478830744320147857,873306676733835864
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_31.jpg,train,COCO_P_A_31,16142000846962073568,13066795515439303221,1024693441326707290
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_32.jpg,train,COCO_P_A_32,18185747191020788745,12192816366663715164,17940345271520125179
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_34.jpg,train,COCO_P_A_34,10068625270091434670,15487215018017496955,7073064321492923677
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_35.jpg,train,COCO_P_A_35,16773539296638938545,13660192046234564774,6356963901936549985
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_36.jpg,train,COCO_P_A_36,18040999443379505174,12613408543508438272,18082755915994689761
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_37.jpg,train,COCO_P_A_37,12556841797369213715,18095331364309921350,15446454420462160064
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_40.jpg,train,COCO_P_A_40,10706387239621567341,13961703297992521272,6920655168059706515
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_41.jpg,train,COCO_P_A_41,17857546868241665293,11711495477789358680,4567575573881022441
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_42.jpg,train,COCO_P_A_42,16062439172115892332,10069039442189671738,14740805286862492635
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_43.jpg,train,COCO_P_A_43,14245240525692894414,10440495802667579673,5581615534909954582
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_44.jpg,train,COCO_P_A_44,10993356026695934397,14827374284204750057,10306284672849514139
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_45.jpg,train,COCO_P_A_45,16269036210365665399,13155699958963586418,4734476444691490004
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_46.jpg,train,COCO_P_A_46,16371875211417300284,13214055632180115817,18154565338400358143
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_47.jpg,train,COCO_P_A_47,11953742041726114392,17344325718920236813,14524208411875788129
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_50.jpg,train,COCO_P_A_50,10636721983106393405,14324946688936013929,16485007733638891200
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_53.jpg,train,COCO_P_A_53,15004386724448208378,9326707644226228366,9110348227419011869
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_54.jpg,train,COCO_P_A_54,12989463506144582305,16219306592547408372,5761073434591322438
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_57.jpg,train,COCO_P_A_57,13792767078098934474,16878530158742409114,17363893211961094497
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_58.jpg,train,COCO_P_A_58,15648278532082439786,10123122467450929982,17036002390406231655
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_59.jpg,train,COCO_P_A_59,16862467731947796647,13786873413289725424,1978479901646584061
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_6.jpg,train,COCO_P_A_6,12382810097771904291,18342529587541780594,99339771507667056
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_60.jpg,train,COCO_P_A_60,18319959114292079676,12351338122802002281,14186586151824456426
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_61.jpg,train,COCO_P_A_61,17293932347948738397,13066410928404886025,4574387807215671280
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_62.jpg,train,COCO_P_A_62,17728289338099279774,11768711116271973067,18301489765564874751
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_63.jpg,train,COCO_P_A_63,12472389215133173262,17889290293454857051,14034009052827630605
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_64.jpg,train,COCO_P_A_64,17745463704887193246,11746470215997078475,18157374573228094335
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_65.jpg,train,COCO_P_A_65,16513175422611502375,12718095920037453938,14263446446978760687
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_66.jpg,train,COCO_P_A_66,16226915628480326694,12998726214143752563,17433988846105410831
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_68.jpg,train,COCO_P_A_68,14158511933321525453,10459740735272349080,15977783153781257785
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_69.jpg,train,COCO_P_A_69,16871475435867617438,13787436902267383241,1834364679346256124
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_7.jpg,train,COCO_P_A_7,14633755172339275220,13783512531614466199,903072630036937352
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_70.jpg,train,COCO_P_A_70,14478853118474428579,11365516890796782676,6115359417989549676
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_71.jpg,train,COCO_P_A_71,12226487633823704250,18228355690119950791,5596928007192466939
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_72.jpg,train,COCO_P_A_72,12508066556303723179,17348078066982199278,3543084671606471000
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_73.jpg,train,COCO_P_A_73,13895696511196278881,15384924216640693556,5698519621723638856
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_74.jpg,train,COCO_P_A_74,16589438490580990534,12928939788820606737,14177580526734162194
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_75.jpg,train,COCO_P_A_75,17379358375689585592,11851986621654454957,17478858718566638134
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_76.jpg,train,COCO_P_A_76,13991383620353175819,10916219793238123614,4355638994519399957
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_8.jpg,train,COCO_P_A_8,16410444777624590403,13180005867253075718,14535856221928963700
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_1.jpg,train,COCO_RECORTE_1,12659243553849252040,18085025245986737308,2346534536158425256
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_100.jpg,train,COCO_RECORTE_100,13258369054905794666,16332978313676997947,16276522008713916529
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_103.jpg,train,COCO_RECORTE_103,12104862931329031040,17485306809240260245,9333033169922962451
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_104.jpg,train,COCO_RECORTE_104,10896147459571564124,14007238514037287693,10606403207071864133
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_106.jpg,train,COCO_RECORTE_106,12560409104326243763,18021396746468843748,14738193416958608003
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_107.jpg,train,COCO_RECORTE_107,17681911759508471822,11547106688676648283,17429320763818869097
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_108.jpg,train,COCO_RECORTE_108,9631883089113119362,13906559186540474134,8514361623168891219
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_109.jpg,train,COCO_RECORTE_109,14060607182165747124,10832312592670650593,4327450400779706014
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_110.jpg,train,COCO_RECORTE_110,17868876070956041630,11720148923929941211,8572313745465363018
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_111.jpg,train,COCO_RECORTE_111,10052278493856588830,16056752496433639753,1596128268916463253
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_113.jpg,train,COCO_RECORTE_113,18297134594167947304,12157801088110634301,16926348850559872199
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_114.jpg,train,COCO_RECORTE_114,9730918903762427060,15158622057835645153,11246630778418312147
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_115.jpg,train,COCO_RECORTE_115,17285308841122871580,13453542477287484489,4338071320164867594
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_116.jpg,train,COCO_RECORTE_116,11057913511840473708,14709016508679010105,12530674383442561612
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_117.jpg,train,COCO_RECORTE_117,16725104708593144555,11045802987211261372,14571797679011756328
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_119.jpg,train,COCO_RECORTE_119,17201796172118213250,13394922655519508438,12027048252601440906
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_123.jpg,train,COCO_RECORTE_123,15367076485221084085,11535838441678388964,2460908035515206501
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_125.jpg,train,COCO_RECORTE_125,15109274080043481954,9582456507381214754,6655495766484002223
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_126.jpg,train,COCO_RECORTE_126,16473447652758313291,12810810306535328831,5579322604834864490
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_128.jpg,train,COCO_RECORTE_128,11503358464297015195,14623600093126542026,10741540161145776019
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_129.jpg,train,COCO_RECORTE_129,13648338231470629701,16734802383659725841,8682354930100913121
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_130.jpg,train,COCO_RECORTE_130,14375952008279094130,10580346932714808839,3178722405689760347
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_132.jpg,train,COCO_RECORTE_132,12403570464644731995,18264067139016605966,16316753108103448921
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_135.jpg,train,COCO_RECORTE_135,11811385922550794117,17779980133367840896,18175595934371029281
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_136.jpg,train,COCO_RECORTE_136,12514280254993486516,16788557672755890017,11640050777921657281
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_139.jpg,train,COCO_RECORTE_139,14321052930330882642,10658556416075573027,9699234154747993879
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_14.jpg,train,COCO_RECORTE_14,16360623290056505401,13135251229847955820,15130386916323998907
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_141.jpg,train,COCO_RECORTE_141,14442203587071911414,11328900456347824353,1868640139020338695
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_142.jpg,train,COCO_RECORTE_142,9968025173314473759,16069088937953122890,1103079223592504470
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_143.jpg,train,COCO_RECORTE_143,11688937121456513389,17681738194709623832,8223687933055817426
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_146.jpg,train,COCO_RECORTE_146,16387295517950358618,13131943692696641807,7685414978487066338
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_147.jpg,train,COCO_RECORTE_147,15822056133969634342,10288026314788680034,7329241221730947033
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_148.jpg,train,COCO_RECORTE_148,17946952567842266631,12413388492641635167,7741308349654596090
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_15.jpg,train,COCO_RECORTE_15,13295456348363615472,16778061791127713952,2748120842260759745
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_150.jpg,train,COCO_RECORTE_150,10389364074830515847,14230032051971496402,1299304323796640545
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_151.jpg,train,COCO_RECORTE_151,10810691456840027931,14074346726858791502,1373898232387828590
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_152.jpg,train,COCO_RECORTE_152,11103524198274370398,14934764540293570059,3788537492283354734
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_156.jpg,train,COCO_RECORTE_156,11139529847568300428,14394307281210191001,10701540154781735438
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_16.jpg,train,COCO_RECORTE_16,17711684547564681764,11644582489930562929,2066267067093722581
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_17.jpg,train,COCO_RECORTE_17,11580523524076180889,17718037917622387916,2905402513255386157
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_18.jpg,train,COCO_RECORTE_18,17773387551595741488,11743871167208072292,11074540132556535398
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_2.jpg,train,COCO_RECORTE_2,13964306985315342745,10420901151916313804,3537593034200178979
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_22.jpg,train,COCO_RECORTE_22,17980034875618330072,12452663667202782349,15912594561481950444
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_23.jpg,train,COCO_RECORTE_23,10865190642292976822,14094503251002014179,2018477965417095616
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_24.jpg,train,COCO_RECORTE_24,12867728245254696276,16701046150365958145,8296513637864964097
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_25.jpg,train,COCO_RECORTE_25,9234759368839649551,15383489159409818714,7586388650661155381
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_26.jpg,train,COCO_RECORTE_26,16882472373626226672,13771940008003048101,9105784003171736338
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_28.jpg,train,COCO_RECORTE_28,14855222795972520316,11199624583150795809,15726106532424489531
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_29.jpg,train,COCO_RECORTE_29,17100348494086608109,13260274125865173436,9222151191559470328
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_3.jpg,train,COCO_RECORTE_3,14814173070470111629,11007878018840540376,4345705131278244991
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_30.jpg,train,COCO_RECORTE_30,13834144091230869172,16909210740910949344,16195194401092731648
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_31.jpg,train,COCO_RECORTE_31,16805477674838749349,13577325600552526842,14755169397936266444
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_33.jpg,train,COCO_RECORTE_33,14137985935306578463,10475763180624650059,1809104735686106670
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_34.jpg,train,COCO_RECORTE_34,15698506047312832114,10131156626044318567,3445231654504081006
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_35.jpg,train,COCO_RECORTE_35,16394682211296854755,13173250764523870134,1679904474831189748
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_36.jpg,train,COCO_RECORTE_36,10957507240325463656,14719372797206457117,2479316007832316396
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_4.jpg,train,COCO_RECORTE_4,12637987630795515047,18029725287176774066,4375512868936275153
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_40.jpg,train,COCO_RECORTE_40,17242559708008779052,13410776199192549435,4425222704482087569
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_41.jpg,train,COCO_RECORTE_41,16106433705595947291,10002733692582730844,11210354181096769167
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_43.jpg,train,COCO_RECORTE_43,11656200497877894077,15318556274273752672,3763062969930729968
