crop_path,crop_split,crop_stem,parent_path,parent_split,parent_stem,evidence,sift_inliers,containment_a_in_b,containment_b_in_a,area_ratio
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_409.jpg,test,SANAS_SOCORRO_244,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_244.jpg,train,SANAS_NUEVAS_409,sift_containment,109,0.99800444,1.441562,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_403.jpg,train,SANAS_NUEVAS_403,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_238.jpg,val,SANAS_SOCORRO_238,sift_containment,109,0.7040622,0.5415863,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_337.jpg,test,SANAS_SOCORRO_337,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_339.jpg,train,SANAS_SOCORRO_339,sift_containment,1746,1.0,1.0,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_69.jpg,train,SANAS_SOCORRO_69,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_68.jpg,val,SANAS_SOCORRO_68,sift_containment,670,0.96680486,0.61523944,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_480.jpg,test,SANAS_NUEVAS_480,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_332.jpg,train,SANAS_SOCORRO_332,sift_containment,717,0.99896157,0.7848984,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_514.jpg,train,SANAS_NUEVAS_514,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_374.jpg,test,SANAS_SOCORRO_374,both,31,0.71284056,1.4256811,2.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_373.jpg,test,SANAS_NUEVAS_373,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_199.jpg,train,SANAS_SOCORRO_199,sift_containment,1535,0.9988035,0.665869,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_362.jpg,val,SANAS_SOCORRO_186,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_186.jpg,test,SANAS_NUEVAS_362,sift_containment,271,0.99990666,0.6363042,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_57.jpg,train,COCO_P_A_57,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_2.jpg,val,COCO_P_A_2,sift_containment,171,0.95135856,0.95135856,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_556.jpg,train,SANAS_NUEVAS_556,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_437.jpg,test,SANAS_SOCORRO_437,sift_containment,191,0.5773867,0.72173333,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_444.jpg,train,SANAS_SOCORRO_444,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_419.jpg,val,SANAS_SOCORRO_419,sift_containment,339,0.78709227,0.78709227,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_435.jpg,train,SANAS_NUEVAS_435,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_434.jpg,test,SANAS_NUEVAS_434,sift_containment,61,0.8323894,1.1653452,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_395.jpg,train,SANAS_NUEVAS_395,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_225.jpg,val,SANAS_SOCORRO_225,sift_containment,65,0.90567034,0.71159816,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_41.jpg,train,MINADO_RECORTES_41,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_40.jpg,test,MINADO_RECORTES_40,resolution_ratio,61,0.52691144,0.1702187,3.095496473141617
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_155.jpg,train,SANAS_SOCORRO_155,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_158.jpg,val,SANAS_SOCORRO_158,sift_containment,1568,0.95118684,0.8647153,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_369.jpg,train,SANAS_NUEVAS_369,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_193.jpg,val,SANAS_SOCORRO_193,sift_containment,1680,0.99933547,0.78519213,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_272.jpg,val,SANAS_SOCORRO_272,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_432.jpg,train,SANAS_NUEVAS_432,sift_containment,146,0.99913055,1.1656523,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_RECORTE_130.jpg,train,COCO_RECORTE_130,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_P_A_49.jpg,val,COCO_P_A_49,resolution_ratio,189,0.15696193,0.51503134,3.28125
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_493.jpg,train,SANAS_NUEVAS_493,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_347.jpg,val,SANAS_SOCORRO_347,sift_containment,251,0.75843835,0.43339336,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_195.jpg,train,SANAS_SOCORRO_195,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_190.jpg,val,SANAS_SOCORRO_190,sift_containment,220,0.7500002,0.7500002,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_308.jpg,train,SANAS_SOCORRO_115,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_115.jpg,test,SANAS_NUEVAS_308,sift_containment,537,0.9991661,0.6994162,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_473.jpg,train,SANAS_NUEVAS_473,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_476.jpg,val,SANAS_NUEVAS_476,sift_containment,128,0.86714274,0.8004395,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_448.jpg,val,SANAS_SOCORRO_448,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_445.jpg,train,SANAS_SOCORRO_445,sift_containment,433,0.8052368,1.0353044,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_537.jpg,train,SANAS_NUEVAS_537,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_403.jpg,test,SANAS_SOCORRO_403,sift_containment,1883,0.998827,1.2712343,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_444.jpg,train,SANAS_NUEVAS_444,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_445.jpg,val,SANAS_NUEVAS_445,sift_containment,50,0.9996594,0.7997275,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_13.jpg,test,SANAS_SOCORRO_13,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_14.jpg,train,SANAS_SOCORRO_14,sift_containment,2017,0.9898134,0.76985484,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_67.jpg,test,COCO_P_A_67,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_78.jpg,train,COCO_M_A_78,sift_containment,734,0.9999363,0.8888323,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_386.jpg,train,SANAS_NUEVAS_386,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_214.jpg,test,SANAS_SOCORRO_214,sift_containment,1903,0.99933237,1.1658878,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_185.jpg,train,SANAS_SOCORRO_185,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_186.jpg,val,SANAS_SOCORRO_186,both,80,0.8394735,0.3917543,2.142857142857143
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_616.jpg,train,SANAS_SOCORRO_514,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_514.jpg,test,SANAS_NUEVAS_616,sift_containment,240,0.99937034,0.62460643,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_151.jpg,train,MINEIRO_151,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_95.jpg,val,MINEIRO_95,sift_containment,1202,0.9541433,0.9541433,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_190.jpg,val,SANAS_SOCORRO_190,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_191.jpg,train,SANAS_SOCORRO_191,sift_containment,890,0.9087242,1.1359051,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_Muy_A_72.jpg,train,COCO_Muy_A_72,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\COCO_RECORTE_102.jpg,val,COCO_RECORTE_102,both,534,1.0,0.37333333,2.6785714285714284
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_25.jpg,train,SANAS_SOCORRO_25,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_16.jpg,val,SANAS_SOCORRO_16,sift_containment,36,0.99138296,0.8922447,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_13.jpg,train,MINEIRO_13,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_95.jpg,val,MINEIRO_95,sift_containment,1376,0.9664288,0.7434068,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_604.jpg,val,SANAS_NUEVAS_604,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_499.jpg,train,SANAS_SOCORRO_499,sift_containment,400,0.9994241,1.4436126,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_249.jpg,train,SANAS_SOCORRO_249,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_247.jpg,test,SANAS_SOCORRO_247,sift_containment,281,0.76791984,0.9215038,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_365.jpg,val,SANAS_NUEVAS_365,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_189.jpg,train,SANAS_SOCORRO_189,sift_containment,681,0.99904114,1.2715069,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_505.jpg,train,SANAS_NUEVAS_505,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_361.jpg,val,SANAS_SOCORRO_361,both,172,0.733755,0.3668775,2.0
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_342.jpg,val,SANAS_NUEVAS_342,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_162.jpg,train,SANAS_SOCORRO_162,sift_containment,2694,0.9997716,1.3746859,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_24.jpg,train,COCO_P_A_24,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_52.jpg,test,COCO_P_A_52,sift_containment,234,0.7676223,0.8529136,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_474.jpg,test,SANAS_SOCORRO_324,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_324.jpg,train,SANAS_NUEVAS_474,sift_containment,135,0.99930304,1.4989547,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_467.jpg,test,SANAS_SOCORRO_315,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_315.jpg,train,SANAS_NUEVAS_467,sift_containment,583,0.999655,1.4994825,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_566.jpg,val,SANAS_NUEVAS_566,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_453.jpg,train,SANAS_SOCORRO_453,sift_containment,714,0.9998056,1.399728,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_495.jpg,train,SANAS_NUEVAS_495,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_353.jpg,val,SANAS_SOCORRO_353,sift_containment,212,0.7797142,0.7797142,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\MINEIRO_95.jpg,val,MINEIRO_95,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINEIRO_11.jpg,train,MINEIRO_11,sift_containment,1028,0.9147889,1.1434861,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_122.jpg,test,SANAS_SOCORRO_122,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_312.jpg,val,SANAS_NUEVAS_312,sift_containment,275,0.8020469,0.73520964,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_278.jpg,val,SANAS_NUEVAS_278,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_54.jpg,train,SANAS_SOCORRO_54,sift_containment,507,0.99921525,1.3739209,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_156.jpg,train,SANAS_SOCORRO_157,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_157.jpg,test,SANAS_SOCORRO_156,sift_containment,1812,0.96270275,0.72202706,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_247.jpg,test,SANAS_SOCORRO_247,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_250.jpg,train,SANAS_SOCORRO_250,sift_containment,170,0.97177637,0.7774211,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_419.jpg,test,SANAS_NUEVAS_419,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_256.jpg,train,SANAS_SOCORRO_256,sift_containment,284,0.9995479,0.785359,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_329.jpg,train,SANAS_SOCORRO_329,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_327.jpg,val,SANAS_SOCORRO_327,sift_containment,737,0.8059124,0.8059124,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_515.jpg,test,SANAS_NUEVAS_515,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_372.jpg,train,SANAS_SOCORRO_372,sift_containment,32,0.79452574,0.7222961,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_287.jpg,train,SANAS_NUEVAS_287,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_286.jpg,val,SANAS_NUEVAS_286,sift_containment,831,0.9665192,0.6443461,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_53.jpg,val,SANAS_SOCORRO_53,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_54.jpg,train,SANAS_SOCORRO_54,sift_containment,321,0.7722385,0.86876833,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_382.jpg,train,SANAS_NUEVAS_382,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_207.jpg,val,SANAS_SOCORRO_207,sift_containment,369,0.8667447,0.6191034,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_252.jpg,val,SANAS_SOCORRO_11,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_11.jpg,test,SANAS_NUEVAS_252,sift_containment,785,0.9999736,0.6666491,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_391.jpg,val,SANAS_SOCORRO_391,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_388.jpg,train,SANAS_SOCORRO_388,sift_containment,152,0.8706179,1.3681139,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_159.jpg,train,SANAS_SOCORRO_159,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_158.jpg,val,SANAS_SOCORRO_158,sift_containment,848,0.9032475,0.8211341,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_317.jpg,train,SANAS_NUEVAS_323,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_323.jpg,test,SANAS_NUEVAS_317,sift_containment,248,0.94826335,0.8023767,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_460.jpg,train,SANAS_NUEVAS_460,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_458.jpg,val,SANAS_NUEVAS_458,sift_containment,53,0.79171246,0.5278083,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_235.jpg,test,SANAS_NUEVAS_235,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_205.jpg,train,SANAS_NUEVAS_205,sift_containment,1152,0.93664664,0.93664664,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\MINADO_RECORTES_111.jpg,test,MINADO_RECORTES_111,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\MINADO_RECORTES_112.jpg,train,MINADO_RECORTES_112,sift_containment,339,0.9984086,0.9984086,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_P_A_12.jpg,test,COCO_P_A_12,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_P_A_8.jpg,train,COCO_P_A_8,sift_containment,358,0.99974126,0.8886589,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\COCO_Muy_A_19.jpg,train,COCO_M_A_11,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\COCO_M_A_11.jpg,test,COCO_Muy_A_19,sift_containment,309,1.0,1.0,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_88.jpg,train,SANAS_SOCORRO_88,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_90.jpg,val,SANAS_SOCORRO_90,sift_containment,3186,0.8416368,0.8416368,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_510.jpg,val,SANAS_SOCORRO_510,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_509.jpg,train,SANAS_SOCORRO_509,sift_containment,238,0.8527327,1.1725075,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_366.jpg,test,SANAS_SOCORRO_366,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_365.jpg,train,SANAS_SOCORRO_365,sift_containment,523,0.95302385,0.83389586,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_NUEVAS_285.jpg,val,SANAS_NUEVAS_285,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_66.jpg,train,SANAS_SOCORRO_66,sift_containment,1084,0.99883646,1.3983711,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_498.jpg,test,SANAS_SOCORRO_354,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_354.jpg,train,SANAS_NUEVAS_498,sift_containment,642,0.9992722,1.4989083,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_169.jpg,test,SANAS_SOCORRO_169,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_171.jpg,val,SANAS_SOCORRO_171,sift_containment,145,0.7000876,0.57279897,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_222.jpg,test,SANAS_SOCORRO_222,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_221.jpg,train,SANAS_SOCORRO_221,sift_containment,61,0.7176259,0.5980216,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_306.jpg,train,SANAS_NUEVAS_306,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_111.jpg,test,SANAS_SOCORRO_111,sift_containment,328,0.97861654,1.245512,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_74.jpg,test,SANAS_SOCORRO_74,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_75.jpg,train,SANAS_SOCORRO_75,sift_containment,175,0.8030549,0.5840399,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_534.jpg,train,SANAS_SOCORRO_398,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_398.jpg,test,SANAS_NUEVAS_534,sift_containment,530,0.99939966,0.78524256,
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_329.jpg,train,SANAS_NUEVAS_329,C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_141.jpg,test,SANAS_SOCORRO_141,sift_containment,143,0.5512084,0.73494446,
