stem,split,session_id,timestamp_used,session_source
MINADO_RECORTES_22,test,unplaceable,,unplaceable
MINADO_RECORTES_25,test,unplaceable,,unplaceable
MINADO_RECORTES_3,test,unplaceable,,unplaceable
MINADO_RECORTES_40,test,unplaceable,,unplaceable
MINADO_RECORTES_48,test,unplaceable,,unplaceable
MINADO_RECORTES_53,test,unplaceable,,unplaceable
MINADO_RECORTES_61,test,unplaceable,,unplaceable
MINADO_RECORTES_69,test,unplaceable,,unplaceable
MINADO_RECORTES_90,test,unplaceable,,unplaceable
MINADO_RECORTES_95,test,unplaceable,,unplaceable
MINADO_RECORTES_96,test,unplaceable,,unplaceable
MINADOR_11,test,unplaceable,,unplaceable
MINADOR_15,test,unplaceable,,unplaceable
MINADOR_16,test,unplaceable,,unplaceable
MINADOR_17,test,unplaceable,,unplaceable
MINADOR_19,test,unplaceable,,unplaceable
MINADOR_21,test,unplaceable,,unplaceable
MINADOR_29,test,unplaceable,,unplaceable
MINADOR_34,test,unplaceable,,unplaceable
MINADOR_42,test,unplaceable,,unplaceable
MINADOR_5,test,unplaceable,,unplaceable
MINADOR_52,test,unplaceable,,unplaceable
MINADOR_54,test,unplaceable,,unplaceable
MINADOR_57,test,unplaceable,,unplaceable
MINADOR_6,test,unplaceable,,unplaceable
MINADOR_62,test,unplaceable,,unplaceable
MINADOR_71,test,unplaceable,,unplaceable
MINADOR_77,test,unplaceable,,unplaceable
MINEIRO_1,test,unplaceable,,unplaceable
MINEIRO_110,test,unplaceable,,unplaceable
MINEIRO_111,test,unplaceable,,unplaceable
MINEIRO_112,test,unplaceable,,unplaceable
MINEIRO_120,test,unplaceable,,unplaceable
MINEIRO_130,test,unplaceable,,unplaceable
MINEIRO_140,test,unplaceable,,unplaceable
MINEIRO_143,test,unplaceable,,unplaceable
MINEIRO_147,test,unplaceable,,unplaceable
MINEIRO_148,test,unplaceable,,unplaceable
MINEIRO_154,test,unplaceable,,unplaceable
MINEIRO_164,test,unplaceable,,unplaceable
MINEIRO_169,test,unplaceable,,unplaceable
MINEIRO_174,test,unplaceable,,unplaceable
MINEIRO_176,test,unplaceable,,unplaceable
MINEIRO_179,test,unplaceable,,unplaceable
MINEIRO_191,test,unplaceable,,unplaceable
MINEIRO_20,test,unplaceable,,unplaceable
MINEIRO_32,test,unplaceable,,unplaceable
MINEIRO_33,test,unplaceable,,unplaceable
MINEIRO_42,test,unplaceable,,unplaceable
MINEIRO_62,test,unplaceable,,unplaceable
MINEIRO_63,test,unplaceable,,unplaceable
MINEIRO_66,test,unplaceable,,unplaceable
MINEIRO_69,test,unplaceable,,unplaceable
MINEIRO_76,test,unplaceable,,unplaceable
MINEIRO_8,test,unplaceable,,unplaceable
MINEIRO_9,test,unplaceable,,unplaceable
ROYA_FONDO_12,test,unplaceable,,unplaceable
ROYA_FONDO_14,test,unplaceable,,unplaceable
ROYA_FONDO_16,test,unplaceable,,unplaceable
ROYA_FONDO_21,test,unplaceable,,unplaceable
ROYA_FONDO_26,test,unplaceable,,unplaceable
ROYA_FONDO_32,test,unplaceable,,unplaceable
ROYA_FONDO_34,test,unplaceable,,unplaceable
ROYA_FONDO_52,test,unplaceable,,unplaceable
ROYA_FONDO_56,test,unplaceable,,unplaceable
ROYA_FONDO_61,test,unplaceable,,unplaceable
ROYA_FONDO_63,test,unplaceable,,unplaceable
ROYA_FONDO_73,test,unplaceable,,unplaceable
ROYA_FONDO_76,test,unplaceable,,unplaceable
ROYA_FONDO_78,test,unplaceable,,unplaceable
ROYA_FONDO_8,test,unplaceable,,unplaceable
ROYA_FONDO_85,test,unplaceable,,unplaceable
ROYA_FONDO_88,test,unplaceable,,unplaceable
ROYA_FONDO_91,test,unplaceable,,unplaceable
ROYA_FONDO_93,test,unplaceable,,unplaceable
ROYA_MA_1,test,unplaceable,,unplaceable
ROYA_MA_13,test,unplaceable,,unplaceable
ROYA_MA_14,test,unplaceable,,unplaceable
ROYA_MA_20,test,unplaceable,,unplaceable
ROYA_MA_33,test,unplaceable,,unplaceable
ROYA_MA_41,test,unplaceable,,unplaceable
ROYA_MA_44,test,unplaceable,,unplaceable
ROYA_MA_45,test,unplaceable,,unplaceable
ROYA_MA_47,test,unplaceable,,unplaceable
ROYA_MA_51,test,unplaceable,,unplaceable
ROYA_MA_52,test,unplaceable,,unplaceable
ROYA_MA_56,test,unplaceable,,unplaceable
ROYA_MA_58,test,unplaceable,,unplaceable
ROYA_Muy_A_25,test,unplaceable,,unplaceable
ROYA_Muy_A_30,test,unplaceable,,unplaceable
ROYA_Muy_A_5,test,unplaceable,,unplaceable
ROYA_P_A_26,test,unplaceable,,unplaceable
ROYA_P_A_40,test,unplaceable,,unplaceable
ROYA_P_A_44,test,unplaceable,,unplaceable
ROYA_P_A_47,test,unplaceable,,unplaceable
ROYA_P_A_58,test,unplaceable,,unplaceable
ROYA_RECORTES_100,test,unplaceable,,unplaceable
ROYA_RECORTES_102,test,unplaceable,,unplaceable
ROYA_RECORTES_11,test,unplaceable,,unplaceable
ROYA_RECORTES_34,test,unplaceable,,unplaceable
ROYA_RECORTES_37,test,unplaceable,,unplaceable
ROYA_RECORTES_48,test,unplaceable,,unplaceable
ROYA_RECORTES_5,test,unplaceable,,unplaceable
ROYA_RECORTES_52,test,unplaceable,,unplaceable
ROYA_RECORTES_55,test,unplaceable,,unplaceable
ROYA_RECORTES_66,test,unplaceable,,unplaceable
ROYA_RECORTES_68,test,unplaceable,,unplaceable
ROYA_RECORTES_75,test,unplaceable,,unplaceable
ROYA_RECORTES_78,test,unplaceable,,unplaceable
ROYA_RECORTES_79,test,unplaceable,,unplaceable
ROYA_RECORTES_97,test,unplaceable,,unplaceable
SANAS_NUEVAS_10,test,unplaceable,,unplaceable
SANAS_NUEVAS_101,test,unplaceable,,unplaceable
SANAS_NUEVAS_102,test,unplaceable,,unplaceable
SANAS_NUEVAS_103,test,unplaceable,,unplaceable
SANAS_NUEVAS_111,test,unplaceable,,unplaceable
SANAS_NUEVAS_112,test,unplaceable,,unplaceable
SANAS_NUEVAS_120,test,unplaceable,,unplaceable
SANAS_NUEVAS_122,test,unplaceable,,unplaceable
SANAS_NUEVAS_125,test,unplaceable,,unplaceable
SANAS_NUEVAS_128,test,unplaceable,,unplaceable
SANAS_NUEVAS_133,test,unplaceable,,unplaceable
SANAS_NUEVAS_145,test,unplaceable,,unplaceable
SANAS_NUEVAS_146,test,unplaceable,,unplaceable
SANAS_NUEVAS_157,test,unplaceable,,unplaceable
SANAS_NUEVAS_16,test,unplaceable,,unplaceable
SANAS_NUEVAS_160,test,unplaceable,,unplaceable
SANAS_NUEVAS_163,test,unplaceable,,unplaceable
SANAS_NUEVAS_169,test,unplaceable,,unplaceable
SANAS_NUEVAS_177,test,unplaceable,,unplaceable
SANAS_NUEVAS_194,test,unplaceable,,unplaceable
SANAS_NUEVAS_204,test,unplaceable,,unplaceable
SANAS_NUEVAS_208,test,unplaceable,,unplaceable
SANAS_NUEVAS_217,test,unplaceable,,unplaceable
SANAS_NUEVAS_235,test,unplaceable,,unplaceable
SANAS_NUEVAS_238,test,unplaceable,,unplaceable
SANAS_NUEVAS_241,test,unplaceable,,unplaceable
SANAS_NUEVAS_252,test,unplaceable,,unplaceable
SANAS_NUEVAS_261,test,unplaceable,,unplaceable
SANAS_NUEVAS_269,test,unplaceable,,unplaceable
SANAS_NUEVAS_273,test,unplaceable,,unplaceable
SANAS_NUEVAS_28,test,unplaceable,,unplaceable
SANAS_NUEVAS_284,test,unplaceable,,unplaceable
SANAS_NUEVAS_289,test,unplaceable,,unplaceable
SANAS_NUEVAS_292,test,unplaceable,,unplaceable
SANAS_NUEVAS_299,test,unplaceable,,unplaceable
SANAS_NUEVAS_300,test,unplaceable,,unplaceable
SANAS_NUEVAS_305,test,unplaceable,,unplaceable
SANAS_NUEVAS_308,test,unplaceable,,unplaceable
SANAS_NUEVAS_317,test,unplaceable,,unplaceable
SANAS_NUEVAS_331,test,unplaceable,,unplaceable
SANAS_NUEVAS_333,test,unplaceable,,unplaceable
SANAS_NUEVAS_334,test,unplaceable,,unplaceable
SANAS_NUEVAS_344,test,unplaceable,,unplaceable
SANAS_NUEVAS_349,test,unplaceable,,unplaceable
SANAS_NUEVAS_350,test,unplaceable,,unplaceable
SANAS_NUEVAS_352,test,unplaceable,,unplaceable
SANAS_NUEVAS_355,test,unplaceable,,unplaceable
SANAS_NUEVAS_362,test,unplaceable,,unplaceable
SANAS_NUEVAS_363,test,unplaceable,,unplaceable
SANAS_NUEVAS_373,test,unplaceable,,unplaceable
SANAS_NUEVAS_374,test,unplaceable,,unplaceable
SANAS_NUEVAS_38,test,unplaceable,,unplaceable
SANAS_NUEVAS_385,test,unplaceable,,unplaceable
SANAS_NUEVAS_390,test,unplaceable,,unplaceable
SANAS_NUEVAS_404,test,unplaceable,,unplaceable
SANAS_NUEVAS_419,test,unplaceable,,unplaceable
SANAS_NUEVAS_422,test,unplaceable,,unplaceable
SANAS_NUEVAS_428,test,unplaceable,,unplaceable
SANAS_NUEVAS_434,test,unplaceable,,unplaceable
SANAS_NUEVAS_437,test,unplaceable,,unplaceable
SANAS_NUEVAS_451,test,unplaceable,,unplaceable
SANAS_NUEVAS_456,test,unplaceable,,unplaceable
SANAS_NUEVAS_465,test,unplaceable,,unplaceable
SANAS_NUEVAS_472,test,unplaceable,,unplaceable
SANAS_NUEVAS_480,test,unplaceable,,unplaceable
SANAS_NUEVAS_482,test,unplaceable,,unplaceable
SANAS_NUEVAS_484,test,unplaceable,,unplaceable
SANAS_NUEVAS_486,test,unplaceable,,unplaceable
SANAS_NUEVAS_489,test,unplaceable,,unplaceable
SANAS_NUEVAS_49,test,unplaceable,,unplaceable
SANAS_NUEVAS_510,test,unplaceable,,unplaceable
SANAS_NUEVAS_515,test,unplaceable,,unplaceable
SANAS_NUEVAS_527,test,unplaceable,,unplaceable
SANAS_NUEVAS_534,test,unplaceable,,unplaceable
SANAS_NUEVAS_535,test,unplaceable,,unplaceable
SANAS_NUEVAS_54,test,unplaceable,,unplaceable
SANAS_NUEVAS_546,test,unplaceable,,unplaceable
SANAS_NUEVAS_547,test,unplaceable,,unplaceable
SANAS_NUEVAS_548,test,unplaceable,,unplaceable
SANAS_NUEVAS_550,test,unplaceable,,unplaceable
SANAS_NUEVAS_552,test,unplaceable,,unplaceable
SANAS_NUEVAS_554,test,unplaceable,,unplaceable
SANAS_NUEVAS_555,test,unplaceable,,unplaceable
SANAS_NUEVAS_558,test,unplaceable,,unplaceable
SANAS_NUEVAS_569,test,unplaceable,,unplaceable
SANAS_NUEVAS_581,test,unplaceable,,unplaceable
SANAS_NUEVAS_582,test,unplaceable,,unplaceable
SANAS_NUEVAS_591,test,unplaceable,,unplaceable
SANAS_NUEVAS_592,test,unplaceable,,unplaceable
SANAS_NUEVAS_593,test,unplaceable,,unplaceable
SANAS_NUEVAS_605,test,unplaceable,,unplaceable
SANAS_NUEVAS_616,test,unplaceable,,unplaceable
SANAS_NUEVAS_65,test,unplaceable,,unplaceable
SANAS_NUEVAS_72,test,unplaceable,,unplaceable
SANAS_NUEVAS_73,test,unplaceable,,unplaceable
SANAS_NUEVAS_76,test,unplaceable,,unplaceable
SANAS_NUEVAS_77,test,unplaceable,,unplaceable
SANAS_NUEVAS_84,test,unplaceable,,unplaceable
SANAS_NUEVAS_86,test,unplaceable,,unplaceable
SANAS_NUEVAS_87,test,unplaceable,,unplaceable
SANAS_NUEVAS_94,test,unplaceable,,unplaceable
SANAS_NUEVAS_97,test,unplaceable,,unplaceable
SANAS_SOCORRO_102,test,unplaceable,,unplaceable
SANAS_SOCORRO_109,test,unplaceable,,unplaceable
SANAS_SOCORRO_111,test,unplaceable,,unplaceable
SANAS_SOCORRO_122,test,unplaceable,,unplaceable
SANAS_SOCORRO_124,test,unplaceable,,unplaceable
SANAS_SOCORRO_13,test,unplaceable,,unplaceable
SANAS_SOCORRO_130,test,unplaceable,,unplaceable
SANAS_SOCORRO_138,test,unplaceable,,unplaceable
SANAS_SOCORRO_139,test,unplaceable,,unplaceable
SANAS_SOCORRO_141,test,unplaceable,,unplaceable
SANAS_SOCORRO_142,test,unplaceable,,unplaceable
SANAS_SOCORRO_156,test,unplaceable,,unplaceable
SANAS_SOCORRO_163,test,unplaceable,,unplaceable
SANAS_SOCORRO_164,test,unplaceable,,unplaceable
SANAS_SOCORRO_169,test,unplaceable,,unplaceable
SANAS_SOCORRO_174,test,unplaceable,,unplaceable
SANAS_SOCORRO_178,test,unplaceable,,unplaceable
SANAS_SOCORRO_181,test,unplaceable,,unplaceable
SANAS_SOCORRO_182,test,unplaceable,,unplaceable
SANAS_SOCORRO_210,test,unplaceable,,unplaceable
SANAS_SOCORRO_214,test,unplaceable,,unplaceable
SANAS_SOCORRO_218,test,unplaceable,,unplaceable
SANAS_SOCORRO_222,test,unplaceable,,unplaceable
SANAS_SOCORRO_234,test,unplaceable,,unplaceable
SANAS_SOCORRO_240,test,unplaceable,,unplaceable
SANAS_SOCORRO_241,test,unplaceable,,unplaceable
SANAS_SOCORRO_243,test,unplaceable,,unplaceable
SANAS_SOCORRO_244,test,unplaceable,,unplaceable
SANAS_SOCORRO_247,test,unplaceable,,unplaceable
SANAS_SOCORRO_26,test,unplaceable,,unplaceable
SANAS_SOCORRO_283,test,unplaceable,,unplaceable
SANAS_SOCORRO_295,test,unplaceable,,unplaceable
SANAS_SOCORRO_30,test,unplaceable,,unplaceable
SANAS_SOCORRO_315,test,unplaceable,,unplaceable
SANAS_SOCORRO_324,test,unplaceable,,unplaceable
SANAS_SOCORRO_337,test,unplaceable,,unplaceable
SANAS_SOCORRO_354,test,unplaceable,,unplaceable
SANAS_SOCORRO_355,test,unplaceable,,unplaceable
SANAS_SOCORRO_36,test,unplaceable,,unplaceable
SANAS_SOCORRO_366,test,unplaceable,,unplaceable
SANAS_SOCORRO_374,test,unplaceable,,unplaceable
SANAS_SOCORRO_375,test,unplaceable,,unplaceable
SANAS_SOCORRO_383,test,unplaceable,,unplaceable
SANAS_SOCORRO_389,test,unplaceable,,unplaceable
SANAS_SOCORRO_403,test,unplaceable,,unplaceable
SANAS_SOCORRO_404,test,unplaceable,,unplaceable
SANAS_SOCORRO_414,test,unplaceable,,unplaceable
SANAS_SOCORRO_415,test,unplaceable,,unplaceable
SANAS_SOCORRO_422,test,unplaceable,,unplaceable
SANAS_SOCORRO_423,test,unplaceable,,unplaceable
SANAS_SOCORRO_425,test,unplaceable,,unplaceable
SANAS_SOCORRO_429,test,unplaceable,,unplaceable
SANAS_SOCORRO_43,test,unplaceable,,unplaceable
SANAS_SOCORRO_430,test,unplaceable,,unplaceable
SANAS_SOCORRO_437,test,unplaceable,,unplaceable
SANAS_SOCORRO_438,test,unplaceable,,unplaceable
SANAS_SOCORRO_443,test,unplaceable,,unplaceable
SANAS_SOCORRO_450,test,unplaceable,,unplaceable
SANAS_SOCORRO_469,test,unplaceable,,unplaceable
SANAS_SOCORRO_47,test,unplaceable,,unplaceable
SANAS_SOCORRO_477,test,unplaceable,,unplaceable
SANAS_SOCORRO_483,test,unplaceable,,unplaceable
SANAS_SOCORRO_496,test,unplaceable,,unplaceable
SANAS_SOCORRO_502,test,unplaceable,,unplaceable
SANAS_SOCORRO_506,test,unplaceable,,unplaceable
SANAS_SOCORRO_74,test,unplaceable,,unplaceable
SANAS_SOCORRO_8,test,unplaceable,,unplaceable
SANAS_SOCORRO_93,test,unplaceable,,unplaceable
