img_a_path,img_a_split,img_a_stem,img_a_prefix,img_a_source,img_b_path,img_b_split,img_b_stem,img_b_prefix,img_b_source,label_count_a_roya,label_count_a_coco,label_count_a_minador,label_count_b_roya,label_count_b_coco,label_count_b_minador,phash_dist,dhash_dist,cosine_sim,sift_inliers,containment_a_in_b,containment_b_in_a
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_482.jpg,test,SANAS_NUEVAS_482,SANAS,"{'filename': 'SANAS_NUEVAS_482.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '8e9bfc6e6ea8abce91b7a41d1e04f2cb4e69f020d39f7f7731b1efae9c031cde', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_335.jpg,val,SANAS_SOCORRO_335,SANAS,"{'filename': 'SANAS_SOCORRO_335.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1d84726bebf6cd2053a9a78b6f36c97bc458d482939ff16b4fed3248f1bfdd7c', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '448'}",0,0,0,0,0,0,-1,-1,0.9340885281562805,2341,0.9986427,0.7767221
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_429.jpg,test,SANAS_SOCORRO_429,SANAS,"{'filename': 'SANAS_SOCORRO_429.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1475f4d87ba9e0b9ac8b1b39b3189b4e39fa5ec342b5d9aee8df852bc9cc80d6', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_428.jpg,train,SANAS_SOCORRO_428,SANAS,"{'filename': 'SANAS_SOCORRO_428.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ca6b859fb3a4950415ecce68ac99d348815c4f48af0cbc9f30a75aebde2078cc', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.8727312088012695,2336,0.9048006,1.005334
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_159.jpg,train,SANAS_SOCORRO_159,SANAS,"{'filename': 'SANAS_SOCORRO_159.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'cfeb20635e36bc1fdeb4a644b490b3a83a72c9ab88d7f07ae8164ff9dd0ba1e3', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_167.jpg,val,SANAS_SOCORRO_167,SANAS,"{'filename': 'SANAS_SOCORRO_167.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '709be59e544a3e17170aed059400923f225edd908591b0cee8508155a03925ae', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '832'}",0,0,0,0,0,0,-1,-1,0.9015787839889526,2335,0.97305316,1.1499718
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_425.jpg,test,SANAS_SOCORRO_425,SANAS,"{'filename': 'SANAS_SOCORRO_425.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '4e518cb58f42ba26fdb1fa08f4e4fdc296282999eb5c5c2af4539fd4319e9580', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_426.jpg,val,SANAS_SOCORRO_426,SANAS,"{'filename': 'SANAS_SOCORRO_426.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '073bbf39b1094e01f2258f9979336dbcf6563e895d2dcf5d4ec7a63dcb392229', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9194375276565552,2326,0.9913588,0.9913588
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_340.jpg,train,SANAS_NUEVAS_340,SANAS,"{'filename': 'SANAS_NUEVAS_340.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '5ddbc0cb5b1a5609384804c8d9a416ce561844302620b08c9f4ddc74c0c1776d', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_158.jpg,val,SANAS_SOCORRO_158,SANAS,"{'filename': 'SANAS_SOCORRO_158.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ba25ed36eb779d132ac9f2d0d83d34c5fb795add71d067ca6b624429bc4f4564', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '640'}",0,0,0,0,0,0,-1,-1,0.9149520397186279,2314,0.9993515,0.6662343
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_106.jpg,train,SANAS_SOCORRO_106,SANAS,"{'filename': 'SANAS_SOCORRO_106.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '2df1eec698330ee8268e17462021a88c8b3a105a93095ce46b31616c12565bbd', 'n_annotations': '0', 'class_ids_present': '', 'width': '832', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_107.jpg,val,SANAS_SOCORRO_107,SANAS,"{'filename': 'SANAS_SOCORRO_107.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '93d6bb65fcdd441445739524aedc4e379f915392458118c478ef3aee2eb7698a', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",0,0,0,0,0,0,-1,-1,0.8625377416610718,2302,0.9512858,0.80493414
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_164.jpg,test,SANAS_SOCORRO_164,SANAS,"{'filename': 'SANAS_SOCORRO_164.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'a03aa9df045e1ea3427a69a808e44e0650d7cb10b398ba17609b8a694ae33cca', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_159.jpg,train,SANAS_SOCORRO_159,SANAS,"{'filename': 'SANAS_SOCORRO_159.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'cfeb20635e36bc1fdeb4a644b490b3a83a72c9ab88d7f07ae8164ff9dd0ba1e3', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",0,0,0,0,0,0,-1,-1,0.897379994392395,2240,0.5537249,0.5537249
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_163.jpg,test,SANAS_SOCORRO_163,SANAS,"{'filename': 'SANAS_SOCORRO_163.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '3ab9125049e30a2171c4274537997f2ce49c64d2800fbe48d83779d087261143', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_162.jpg,train,SANAS_SOCORRO_162,SANAS,"{'filename': 'SANAS_SOCORRO_162.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '649b895ef2dc7b483cd6ac5671c745a33ea0a3eeb7213a7c2a8c61ba3c3ae309', 'n_annotations': '0', 'class_ids_present': '', 'width': '512', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.878969669342041,2166,0.81895727,0.727962
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_106.jpg,train,SANAS_SOCORRO_106,SANAS,"{'filename': 'SANAS_SOCORRO_106.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '2df1eec698330ee8268e17462021a88c8b3a105a93095ce46b31616c12565bbd', 'n_annotations': '0', 'class_ids_present': '', 'width': '832', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_105.jpg,val,SANAS_SOCORRO_105,SANAS,"{'filename': 'SANAS_SOCORRO_105.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '52860f7de67196730a63325362ef75f1b34c8f7b70512c955e886ea6b334b4c6', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",0,0,0,0,0,0,-1,-1,0.8935588002204895,2166,0.9979409,0.92117625
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_142.jpg,train,SANAS_NUEVAS_326,SANAS,"{'filename': 'SANAS_NUEVAS_326.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'a146ab46d5ea565a874cbb742d41da17391f4a593da7332fb619e9f4334d0479', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '832'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_326.jpg,test,SANAS_SOCORRO_142,SANAS,"{'filename': 'SANAS_SOCORRO_142.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '4d0b2a00ea7806f71b991c8dead8e90d847c1c43ea962963e5376b8ee8615a80', 'n_annotations': '0', 'class_ids_present': '', 'width': '768', 'height': '960'}",0,0,0,0,0,0,0,0,0.999392569065094,2124,0.9998542,1.0831754
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_554.jpg,test,SANAS_NUEVAS_554,SANAS,"{'filename': 'SANAS_NUEVAS_554.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '6f1f20ef84833966b0535cbe54a884e9ba3d246af2c3cef8ed403b2721159d7f', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '640'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_439.jpg,train,SANAS_SOCORRO_439,SANAS,"{'filename': 'SANAS_SOCORRO_439.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '5fa6afdedf42a8c028006cd3acad5af04c5e40cd9259087252c97906e0d09ab5', 'n_annotations': '0', 'class_ids_present': '', 'width': '448', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.8880064487457275,2116,0.9992968,0.6995078
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_558.jpg,test,SANAS_NUEVAS_558,SANAS,"{'filename': 'SANAS_NUEVAS_558.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'bf71896052852f9066e73da27944ddf6187871844500822f6d2fae5aa80f78ba', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_559.jpg,train,SANAS_NUEVAS_559,SANAS,"{'filename': 'SANAS_NUEVAS_559.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ee8ced6a5af614dbbc13a977cca61f35f9db179a5b3ee394d41d5f6e2025458d', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",0,0,0,0,0,0,-1,-1,0.9043607711791992,2102,0.83689797,0.9129796
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_548.jpg,test,SANAS_NUEVAS_548,SANAS,"{'filename': 'SANAS_NUEVAS_548.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'b38086bbad58515b6ff93cf280e6dd1e59eebf732b96bbc74d29ce073613ea46', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '640'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_431.jpg,train,SANAS_SOCORRO_431,SANAS,"{'filename': 'SANAS_SOCORRO_431.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '1a7808c6fd93e15588c3a6ad4e4301a230a58d4481540371dd402a95dd1522a1', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.8531250953674316,2039,0.99926597,1.498899
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_13.jpg,test,SANAS_SOCORRO_13,SANAS,"{'filename': 'SANAS_SOCORRO_13.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'eecc600460366d9c0c4e39c403c0a7ccb7e2b24da1390cbcc3f8bc3aaafec20e', 'n_annotations': '0', 'class_ids_present': '', 'width': '576', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_14.jpg,train,SANAS_SOCORRO_14,SANAS,"{'filename': 'SANAS_SOCORRO_14.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '195e7b7874fffd2b4f34f4a3b0b249f6656b56dabc33492f881eb9061d7747fa', 'n_annotations': '0', 'class_ids_present': '', 'width': '448', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9817663431167603,2017,0.9898134,0.76985484
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_NUEVAS_344.jpg,test,SANAS_NUEVAS_344,SANAS,"{'filename': 'SANAS_NUEVAS_344.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'f56375e6dcb51abf453f8c3fabb96f2748797e4d23406d72153b082fecb70fce', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_347.jpg,train,SANAS_NUEVAS_347,SANAS,"{'filename': 'SANAS_NUEVAS_347.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '0363cd9eacf39902427dd2b53344ae4ced31399428bb8e1fb180b36c21904b0d', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",0,0,0,0,0,0,-1,-1,0.950637936592102,2016,0.6852284,0.5873386
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_454.jpg,train,SANAS_SOCORRO_454,SANAS,"{'filename': 'SANAS_SOCORRO_454.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ec81d4bbfacb2fdff9dea8e675ab005140841bae60e0c603f02e24c190d6f77c', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_456.jpg,val,SANAS_SOCORRO_456,SANAS,"{'filename': 'SANAS_SOCORRO_456.jpg', 'split': 'test', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '297014fe86de4c5846635cc1e5c6f55a3f9dcf477a8405ea3800468577d14bb8', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '576'}",0,0,0,0,0,0,16,9,0.973505973815918,2013,0.95940256,0.95940256
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_427.jpg,train,SANAS_SOCORRO_427,SANAS,"{'filename': 'SANAS_SOCORRO_427.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '161924904d559c011c540495f1862037fa1fc854b22032a4eb3b398efff8256a', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_426.jpg,val,SANAS_SOCORRO_426,SANAS,"{'filename': 'SANAS_SOCORRO_426.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '073bbf39b1094e01f2258f9979336dbcf6563e895d2dcf5d4ec7a63dcb392229', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9088835716247559,2004,1.0000001,1.0000001
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_111.jpg,test,SANAS_SOCORRO_111,SANAS,"{'filename': 'SANAS_SOCORRO_111.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '53455715ac4baaf803bfc3c066ca3ee3189bc6c1631461ab69675f5adc7f8f60', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_113.jpg,train,SANAS_SOCORRO_113,SANAS,"{'filename': 'SANAS_SOCORRO_113.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'aeb0590dad07fa6ca06b86f5be38b9c0464a223191b7d2a0cd267f873b46e722', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",0,0,0,0,0,0,-1,-1,0.8970745205879211,1937,0.99818486,0.99818486
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_214.jpg,test,SANAS_SOCORRO_214,SANAS,"{'filename': 'SANAS_SOCORRO_214.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '45fc0872e773366fb3cc5cc9dc66b102011b03b7d722e818d1f4cfc6e386a4e8', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '768'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_386.jpg,train,SANAS_NUEVAS_386,SANAS,"{'filename': 'SANAS_NUEVAS_386.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ed02f5df1109a0adf04590ee00537461951cc1034e63fc3cbaee1dce400fe23a', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",0,0,0,0,0,0,-1,-1,0.960965096950531,1903,0.99933237,1.1658878
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_403.jpg,test,SANAS_SOCORRO_403,SANAS,"{'filename': 'SANAS_SOCORRO_403.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '9ef4f4a1b7091c2c07afd2f47ab869d334631d2bf9ecb94b7de5b02564a63e32', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_537.jpg,train,SANAS_NUEVAS_537,SANAS,"{'filename': 'SANAS_NUEVAS_537.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '2703c910f54432dc6e5a1e007d61cfb767df6be3b0d436ad4062bc3e5499fbd6', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '896'}",0,0,0,0,0,0,-1,-1,0.9718528985977173,1883,0.998827,1.2712343
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_428.jpg,train,SANAS_SOCORRO_428,SANAS,"{'filename': 'SANAS_SOCORRO_428.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'ca6b859fb3a4950415ecce68ac99d348815c4f48af0cbc9f30a75aebde2078cc', 'n_annotations': '0', 'class_ids_present': '', 'width': '640', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_426.jpg,val,SANAS_SOCORRO_426,SANAS,"{'filename': 'SANAS_SOCORRO_426.jpg', 'split': 'val', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '073bbf39b1094e01f2258f9979336dbcf6563e895d2dcf5d4ec7a63dcb392229', 'n_annotations': '0', 'class_ids_present': '', 'width': '704', 'height': '960'}",0,0,0,0,0,0,-1,-1,0.9025380611419678,1862,0.9209285,1.0130213
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\test\SANAS_SOCORRO_425.jpg,test,SANAS_SOCORRO_425,SANAS,"{'filename': 'SANAS_SOCORRO_425.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '4e518cb58f42ba26fdb1fa08f4e4fdc296282999eb5c5c2af4539fd4319e9580', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_SOCORRO_427.jpg,train,SANAS_SOCORRO_427,SANAS,"{'filename': 'SANAS_SOCORRO_427.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '161924904d559c011c540495f1862037fa1fc854b22032a4eb3b398efff8256a', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '704'}",0,0,0,0,0,0,-1,-1,0.9567945003509521,1853,0.7813837,0.7813837
C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\train\SANAS_NUEVAS_345.jpg,train,SANAS_NUEVAS_345,SANAS,"{'filename': 'SANAS_NUEVAS_345.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': 'eeddd40218a874f0d940cdeb1685d8cd9d0f7c626210c4885a5eabbc5e60aaf7', 'n_annotations': '0', 'class_ids_present': '', 'width': '896', 'height': '960'}",C:\Users\luise\OneDrive\Documentos\DECAFIA_v2\01_dataset\decafia_clean\images\val\SANAS_SOCORRO_167.jpg,val,SANAS_SOCORRO_167,SANAS,"{'filename': 'SANAS_SOCORRO_167.jpg', 'split': 'train', 'inferred_source': 'own_field', 'provenance_evidence': 'declared_by_author', 'sha256': '709be59e544a3e17170aed059400923f225edd908591b0cee8508155a03925ae', 'n_annotations': '0', 'class_ids_present': '', 'width': '960', 'height': '832'}",0,0,0,0,0,0,-1,-1,0.8956647515296936,1828,0.96382946,0.8949845
